t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0
2,0.8963674277320115,0.8963674277320115,0.0,0.008858418797349504,0.0
3,0.47365416705745483,0.47365416705745483,0.0,0.07678491759160036,0.0
4,0.5688838969415448,0.5688838969415448,0.0,0.39104001423085255,0.0
5,0.4998968828997378,0.4998968828997378,0.0,0.9498663705731218,0.0
6,0.2724887574335947,0.2724887574335947,0.0,0.523643729458869,0.0
7,0.46151970817196747,0.46151970817196747,0.0,0.16845341332449645,0.0
8,0.6495659583282948,0.6495659583282948,0.0,0.10191843942634746,0.0
9,0.575831521998916,0.575831521998916,0.0,0.12539504244150934,0.0
10,0.6082486649534796,0.6082486649534796,0.0,0.46833420124319125,0.0
11,0.35522543611303603,0.35522543611303603,0.0,0.5532100470966622,0.0
12,0.4318210436509896,0.4318210436509896,0.0,0.5288655342236224,0.0
13,0.0,0.0,0.0,0.2552300534948076,0.0
14,0.4977465944273534,0.4977465944273534,0.0,0.509463086574367,0.0
15,0.46254929702297565,0.46254929702297565,0.0,1.0,0.0
16,0.30433048874077584,0.30433048874077584,0.01074366291757596,0.9053734379415761,0.01074366291757596
17,0.0,0.0,0.02215880476750042,0.2697191271552497,0.02215880476750042
18,0.5282214089789875,0.5282214089789875,0.03693134127916737,0.34453152234258194,0.03693134127916737
19,0.6233709181855424,0.6233709181855424,0.12422360248447205,1.0,0.12422360248447205
20,0.3240747398033977,0.3240747398033977,0.20681551116333727,0.6334737769285173,0.20681551116333727
21,0.31280909888965003,0.31280909888965003,0.2848749370488501,0.2543262795932157,0.2848749370488501
22,0.3037814371040575,0.3037814371040575,0.3572267920094007,0.0827813857005754,0.3572267920094007
23,0.38022598059450824,0.38022598059450824,0.5024341111297633,0.06595397638998274,0.5024341111297633
24,0.9526564429755473,0.9526564429755473,0.574785966090314,0.8387308719122852,0.574785966090314
25,0.7377460658904248,0.7377460658904248,0.7033741816350512,0.7003817368812915,0.7033741816350512
26,0.5049382323668126,0.5049382323668126,0.8240725197246936,0.1142843616989228,0.8240725197246936
27,0.7948269746087478,0.7948269746087478,0.8667114319288233,0.029846057178762174,0.8667114319288233
28,0.8974636776940909,0.8974636776940909,0.8771193553802249,0.017817256917098113,0.8771193553802249
29,0.94971424198506,0.94971424198506,0.9019640758771194,0.023290109987849264,0.9019640758771194
30,0.8979877496654903,0.8979877496654903,0.9202618767836159,0.14666959317263373,0.9202618767836159
31,0.8307265224965599,0.8307265224965599,0.9333557159644116,0.10223404301103035,0.9333557159644116
32,0.6845644522563252,0.6845644522563252,0.9350344132952829,0.02930809652305269,0.9350344132952829
33,0.806510378712607,0.806510378712607,0.0,0.011856652851837029,0.0
34,0.8507088181900968,0.8507088181900968,0.0,0.008198520393012537,0.0
35,0.7811592618945236,0.7811592618945236,0.9352022830283699,0.004203265923276769,0.9352022830283699
36,0.7895847719167627,0.7895847719167627,0.9911029041463824,0.004310858054418666,0.9911029041463824
37,0.9491577034936817,0.9491577034936817,0.9911029041463824,0.0038948351473366647,0.9911029041463824
38,0.9243912814605479,0.9243912814605479,0.9974819540036931,0.01585908013031559,0.9974819540036931
39,0.8639250071825583,0.8639250071825583,0.9994963908007386,0.01165581420703882,0.9994963908007386
40,1.0,1.0,0.9996642605338257,0.0,0.9996642605338257
41,1.0,1.0,0.9998321302669129,0.0,0.9998321302669129
42,1.0,1.0,1.0,0.0,1.0
43,1.0,1.0,1.0,0.0,1.0
44,1.0,1.0,1.0,0.0,1.0
45,1.0,1.0,1.0,0.0,1.0
46,1.0,1.0,1.0,0.0,1.0
47,1.0,1.0,0.0,0.0,0.0
48,1.0,1.0,0.0,0.0,0.0
49,1.0,1.0,0.0,0.0,0.0
50,1.0,1.0,0.0,0.0,0.0
51,1.0,1.0,0.0,0.0,0.0
52,1.0,1.0,0.0,0.0,0.0
53,1.0,1.0,0.0,0.0,0.0
54,1.0,1.0,0.0,0.0,0.0
55,1.0,1.0,0.0,0.0,0.0
