t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0
2,0.7164953241778761,0.7164953241778761,0.0,0.0012474685096343673,0.0
3,0.0,0.0,0.0,0.01809979331889162,0.0
4,0.0336125171669857,0.0336125171669857,0.0,0.1504742004929783,0.0
5,0.19034374819645108,0.19034374819645108,0.0,0.2956423701638829,0.0
6,0.3606171152797272,0.3606171152797272,0.0,0.3900454714501847,0.0
7,0.5513500319123246,0.5513500319123246,0.0,0.5335372069986892,0.0
8,0.42096252414371405,0.42096252414371405,0.0,0.3230238841116724,0.0
9,0.42644874138366445,0.42644874138366445,0.0,0.24242690416831555,0.0
10,0.6755984603420035,0.6755984603420035,0.0,0.3229815351660717,0.0
11,0.6578762606847607,0.6578762606847607,0.0,0.4418199780639765,0.0
12,0.6547630629377501,0.6547630629377501,0.0,0.6096616271786481,0.0
13,0.48021136263092834,0.48021136263092834,0.010897247526692135,0.48815081978249236,0.010897247526692135
14,0.41267473387113146,0.41267473387113146,0.029018513076697033,0.7114564448578581,0.029018513076697033
15,0.0,0.0,0.08925947693211872,0.66906369000309,0.08925947693211872
16,0.3501967834625007,0.3501967834625007,0.12697129983348027,0.7866871562547954,0.12697129983348027
17,0.36725204985275645,0.36725204985275645,0.15145949652267607,0.7049018502947982,0.15145949652267607
18,0.31023605121899384,0.31023605121899384,0.23606621608384762,0.47813529414792716,0.23606621608384762
19,0.4611934986014944,0.4611934986014944,0.35654814379469096,0.39116662327725144,0.35654814379469096
20,0.4057851487359187,0.4057851487359187,0.519884415711627,0.22770224879837614,0.519884415711627
21,0.4094462876144992,0.4094462876144992,0.660324223724165,0.17004744505708042,0.660324223724165
22,0.3945929788012925,0.3945929788012925,0.7614604760505437,0.10011473278563739,0.7614604760505437
23,0.32045076614776435,0.32045076614776435,0.8157018317171124,0.05954663336287175,0.8157018317171124
24,0.9604413844227729,0.9604413844227729,0.8525565677343521,1.0,0.8525565677343521
25,0.8624974210408515,0.8624974210408515,0.8816975217944951,1.0,0.8816975217944951
26,0.7611751377441135,0.7611751377441135,0.9138995004407876,0.4467120114350917,0.9138995004407876
27,0.8164111996500039,0.8164111996500039,0.9321432069742384,0.1958419687761955,0.9321432069742384
28,0.8802602616948656,0.8802602616948656,0.9446321872857284,0.2126384367865139,0.9446321872857284
29,0.9203579082482961,0.9203579082482961,0.9605495151337057,0.4023226498260975,0.9605495151337057
30,0.9173323354399574,0.9173323354399574,0.9676510921735724,0.6452854872025322,0.9676510921735724
31,0.7725288919888488,0.7725288919888488,0.976221961014791,0.21109160504073668,0.976221961014791
32,0.7656293213029675,0.7656293213029675,0.9796503085512784,0.09328377484482127,0.9796503085512784
33,0.7857466357940005,0.7857466357940005,0.9800176315016164,0.07221225379153581,0.9800176315016164
34,0.8977476581818402,0.8977476581818402,0.9903026741110784,0.11948097862426023,0.9903026741110784
35,0.9232327293026162,0.9232327293026162,0.9944656675482417,0.3558895865147524,0.9944656675482417
36,0.8829563197908273,0.8829563197908273,0.9980164560681752,0.2434808818058088,0.9980164560681752
37,0.7953545075578284,0.7953545075578284,1.0,0.08369904020860802,1.0
38,0.832850417777432,0.832850417777432,1.0,0.0672274908326398,1.0
39,0.8766422413500277,0.8766422413500277,0.0,0.08934933875224603,0.0
40,0.7079332775562491,0.7079332775562491,0.0,0.02281841505931427,0.0
41,1.0,1.0,0.0,0.0,0.0
42,1.0,1.0,0.0,0.0,0.0
43,1.0,1.0,0.0,0.0,0.0
44,1.0,1.0,0.0,0.0,0.0
45,1.0,1.0,0.0,0.0,0.0
46,1.0,1.0,0.0,0.0,0.0
47,1.0,1.0,0.0,0.0,0.0
48,1.0,1.0,0.0,0.0,0.0
49,1.0,1.0,0.0,0.0,0.0
50,1.0,1.0,0.0,0.0,0.0
51,1.0,1.0,0.0,0.0,0.0
52,1.0,1.0,0.0,0.0,0.0
53,1.0,1.0,0.0,0.0,0.0
54,1.0,1.0,0.0,0.0,0.0
55,1.0,1.0,0.0,0.0,0.0
