t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,1.1868247264012962e-06,0.0
2,0.9532313912661614,0.9532313912661614,0.0,0.002511321121065143,0.0
3,0.19236236003830517,0.19236236003830517,0.0,0.024504370126007563,0.0
4,0.027724302830026314,0.027724302830026314,0.0,0.11567387195870234,0.0
5,0.0,0.0,0.0,0.16885074064983882,0.0
6,0.14537476395328902,0.14537476395328902,0.0,0.223017421162794,0.0
7,0.29741306090705005,0.29741306090705005,0.0,0.2425418747368217,0.0
8,0.2709699627041663,0.2709699627041663,0.0,0.16329165363137516,0.0
9,0.43700602118477727,0.43700602118477727,0.0,0.17658290374234326,0.0
10,0.5311450461944538,0.5311450461944538,0.0,0.2764031710057771,0.0
11,0.4775641849140348,0.4775641849140348,0.0,0.33156915793836217,0.0
12,0.48651663028390896,0.48651663028390896,0.00047846889952153106,0.5736363027846233,0.00047846889952153106
13,0.0,0.0,0.007017543859649123,0.23751923249469142,0.007017543859649123
14,0.18871523724756972,0.18871523724756972,0.011802232854864434,0.1560235390068936,0.011802232854864434
15,0.32351696064951263,0.32351696064951263,0.09314194577352472,0.10909411567553355,0.09314194577352472
16,0.5837092202494029,0.5837092202494029,0.15534290271132375,0.09478219629986033,0.15534290271132375
17,0.7546686521133132,0.7546686521133132,0.24481658692185007,0.10463165470426468,0.24481658692185007
18,0.8474683721852183,0.8474683721852183,0.32185007974481655,0.32523626119828486,0.32185007974481655
19,0.7710894008861435,0.7710894008861435,0.42424242424242425,0.7235263316054751,0.42424242424242425
20,0.5092571136124514,0.5092571136124514,0.5700159489633174,0.3328509286428756,0.5700159489633174
21,0.5674099108380738,0.5674099108380738,0.7575757575757576,0.1913375087409642,0.7575757575757576
22,0.5529923185034984,0.5529923185034984,0.8135566188197767,0.08958746447240185,0.8135566188197767
23,0.6276327514992438,0.6276327514992438,0.9103668261562998,0.08647442321505125,0.9103668261562998
24,0.9660489541634261,0.9660489541634261,0.9652312599681021,1.0,0.9652312599681021
25,0.7248213012608443,0.7248213012608443,0.9870813397129187,0.4174964549545424,0.9870813397129187
26,0.592528854803465,0.592528854803465,0.9971291866028709,0.06222047310631436,0.9971291866028709
27,0.8161214120501524,0.8161214120501524,1.0,0.02175568405966216,1.0
28,0.9643230555378626,0.9643230555378626,1.0,0.03995208076484684,1.0
29,0.9911891932183512,0.9911891932183512,1.0,0.24507930600186767,1.0
30,0.9857016042541398,0.9857016042541398,1.0,1.0,1.0
31,0.9274678784615247,0.9274678784615247,1.0,0.22563555650923525,1.0
32,0.9169679929408446,0.9169679929408446,1.0,0.052018527758168814,1.0
33,0.9324588657758273,0.9324588657758273,1.0,0.02069941005316501,1.0
34,0.9626417908175864,0.9626417908175864,0.0,0.02419698252186963,0.0
35,0.968922793973876,0.968922793973876,0.0,0.10992607980874086,0.0
36,0.9434000740954727,0.9434000740954727,0.0,0.16792976466215143,0.0
37,0.9317122830867266,0.9317122830867266,0.0,0.09408434336073636,0.0
38,0.9587589951450968,0.9587589951450968,0.0,0.08795439364887367,0.0
39,0.9524298429067013,0.9524298429067013,0.0,0.06220148391069194,0.0
40,0.9314389965292389,0.9314389965292389,0.0,0.01844088259882334,0.0
41,1.0,1.0,0.0,0.0,0.0
42,1.0,1.0,0.0,0.0,0.0
43,1.0,1.0,0.0,0.0,0.0
44,1.0,1.0,0.0,0.0,0.0
45,1.0,1.0,0.0,0.0,0.0
46,1.0,1.0,0.0,0.0,0.0
47,1.0,1.0,0.0,0.0,0.0
48,0.8224435133754832,0.8224435133754832,0.0,0.0019974260145333815,0.0
49,0.7501052275007172,0.7501052275007172,0.0,0.003179503442029073,0.0
50,0.4930010015633322,0.4930010015633322,0.0,0.0018561938720916273,0.0
51,0.4413367756468321,0.4413367756468321,0.0,0.0007227762583783894,0.0
52,0.3374434579685966,0.3374434579685966,0.0,0.0005589944461350106,0.0
53,0.6922580706952198,0.6922580706952198,0.0,0.00108950509883639,0.0
54,0.8966965333486253,0.8966965333486253,0.0,0.003296999089942801,0.0
55,0.3886700723753415,0.3886700723753415,0.0,0.00040352040697644076,0.0
