t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0
2,0.9555176044317918,0.9555176044317918,0.0,0.00199387578989239,0.0
3,0.4739494254979097,0.4739494254979097,0.0,0.002275389199897803,0.0
4,0.3300072958661156,0.3300072958661156,0.0,0.0001830598012089251,0.0
5,0.6086395562854505,0.6086395562854505,0.0,6.436766077421056e-05,0.0
6,1.0,1.0,0.0,0.0001374089779648041,0.0
7,1.0,1.0,0.0,0.00012371373099156783,0.0
8,0.8475952118226917,0.8475952118226917,0.0,0.0001115401781264689,0.0
9,1.0,1.0,0.0,0.00026523128304834284,0.0
10,0.0,0.0,0.0,0.0003078387180761891,0.0
11,0.6662327739177011,0.6662327739177011,0.0,0.0032340564880243435,0.0
12,0.9818787502913935,0.9818787502913935,0.0,0.01917684565897952,0.0
13,0.9754264898973807,0.9754264898973807,0.0,0.010850135499251859,0.0
14,0.9437937139365681,0.9437937139365681,0.0005374754776813308,0.004175985140961373,0.0005374754776813308
15,0.9725433180063701,0.9725433180063701,0.007121550079277634,0.04060990717209432,0.007121550079277634
16,0.8791084050377126,0.8791084050377126,0.021095912498992234,0.15035600794506926,0.021095912498992234
17,0.8169635353248041,0.8169635353248041,0.05280696568219075,0.13710661734551724,0.05280696568219075
18,0.8487885039304762,0.8487885039304762,0.07282792722582032,0.3847090741510887,0.07282792722582032
19,0.8495134538273604,0.8495134538273604,0.14579022332106098,1.0,0.14579022332106098
20,0.7344656974807494,0.7344656974807494,0.2980301523742979,0.5896690969643267,0.2980301523742979
21,0.8648290334083278,0.8648290334083278,0.5761737120743866,0.5331214222118341,0.5761737120743866
22,0.8475579914791981,0.8475579914791981,0.769396146300825,0.29635038406798436,0.769396146300825
23,0.832208053805713,0.832208053805713,0.8680228964553491,0.1569145095511413,0.8680228964553491
24,0.96086179541163,0.96086179541163,0.9129020988417403,0.33861543792149973,0.9129020988417403
25,0.9729924169383106,0.9729924169383106,0.9311762650829056,0.6650462146109111,0.9311762650829056
26,0.9503983370227184,0.9503983370227184,0.9412539302894305,1.0,0.9412539302894305
27,0.9142782109163248,0.9142782109163248,0.9596624654000162,0.9689391798647001,0.9596624654000162
28,0.8740608775188885,0.8740608775188885,0.983848861895676,0.4211064755236263,0.983848861895676
29,0.8262055201556413,0.8262055201556413,0.9913735185832147,0.10875289102859369,0.9913735185832147
30,0.8595742985695859,0.8595742985695859,0.9966139044906077,0.11562181823272576,0.9966139044906077
31,0.7156035932187014,0.7156035932187014,1.0,0.08551510030322798,1.0
32,0.6908605407645222,0.6908605407645222,1.0,0.04854402025192254,1.0
33,0.7296203519139273,0.7296203519139273,0.0,0.021390910586319388,0.0
34,0.7447618570841349,0.7447618570841349,0.0,0.022456096462015546,0.0
35,0.48417505666213584,0.48417505666213584,0.0,0.022103063428927677,0.0
36,0.1712767791360841,0.1712767791360841,0.0,0.007817399141734089,0.0
37,0.0,0.0,0.0,0.0015404109456674552,0.0
38,0.20068924284108924,0.20068924284108924,0.0,0.0008495618205730912,0.0
39,0.9319717910032141,0.9319717910032141,0.0,0.005524206120771079,0.0
40,0.7756221568058089,0.7756221568058089,0.0,0.014636110440297624,0.0
41,0.5542304450986287,0.5542304450986287,0.0,0.01455698234667448,0.0
42,0.5469179269062266,0.5469179269062266,0.0,0.005437469556607249,0.0
43,0.4892587930972533,0.4892587930972533,0.0,0.001814315885132181,0.0
44,0.6864021364627001,0.6864021364627001,0.0,0.0012756361708515535,0.0
45,0.7429586155154031,0.7429586155154031,0.0,0.0012223768770667457,0.0
46,0.9338342368722788,0.9338342368722788,0.0,0.0021643055300037753,0.0
47,0.8610557507444605,0.8610557507444605,0.0,0.004185115305610197,0.0
48,0.8132261249616616,0.8132261249616616,0.0,0.0039401225542000816,0.0
49,0.8185270985224087,0.8185270985224087,0.0,0.0033420967697020965,0.0
50,0.9077102237175296,0.9077102237175296,0.0,0.004151638035231175,0.0
51,0.9367145105817694,0.9367145105817694,0.0,0.006482873408897619,0.0
52,0.8869937548233358,0.8869937548233358,0.0,0.01113317060336541,0.0
53,0.9541756282508712,0.9541756282508712,0.0,0.01909163078892383,0.0
54,0.8695368071618514,0.8695368071618514,0.0,0.006600043855224196,0.0
55,0.7643946386851088,0.7643946386851088,0.0,0.0007932591385720086,0.0
