t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
55,0.234861510569962,0.3796918845156546,0.6964559782160468,62.10646850752742,0.4431264946817901,0.0,0.0,0.0,1.0,2.8800000000000026,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,55
56,0.276966660313823,0.01,0.6793799302596509,1.8816559036825349,0.3922115954200793,0.0,0.0,0.0,1.0,2.7600000000000025,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,56
57,0.2881059096249087,0.023066499022474,0.5740916917110744,3.8151806938356994,0.3798563406606662,0.0,0.0,0.0,1.0,2.6400000000000023,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,57
58,0.333073668613655,0.016845694218975,0.7475490171760215,4.19439076583246,0.333974885222196,0.0,0.0,0.0,1.0,2.5200000000000022,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,58
59,0.3491655544617452,0.0922769239514607,0.786183382742657,25.33076830391715,0.3189398355489987,0.0,0.0,0.0,1.0,2.400000000000002,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,59
60,0.3593956287184669,0.0153649613115244,0.6863566302924461,3.7901299006353333,0.3097206360574135,0.0,0.0,0.0,1.0,2.280000000000002,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,60
61,0.4091794923076739,0.0277950790573482,0.8299481905839825,9.439147122365737,0.2682280880258125,0.0,0.0,0.0,1.0,2.160000000000002,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,61
62,0.4258358489012739,0.01,0.8342800449254566,3.552663511522248,0.2554689627257946,0.0,0.0,0.0,1.0,2.040000000000002,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,62
63,0.4836076999118093,0.0765361586255445,0.7247558364595902,26.825732492660674,0.21492732751261,0.0,0.0,0.0,1.0,1.9200000000000017,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,63
64,0.5076763720385346,0.220951763578592,0.792679720955552,88.91646151748854,0.1995456726204399,0.0,0.0,0.0,1.0,1.8000000000000016,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,64
65,0.5707816911951024,0.3114275499679354,0.8875096293166369,157.76117667402855,0.162786947582726,0.0,0.0,0.0,1.0,1.6800000000000015,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,65
66,0.5941612108844726,0.4027409448585497,0.920603444373362,220.29400371539987,0.1503339848295307,0.0,0.0,0.0,1.0,1.5600000000000014,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,66
67,0.6133433810735724,0.4663238163882156,0.9233444952611276,264.09187737217763,0.1405385779019382,0.0,0.0,0.0,1.0,1.4400000000000013,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,67
68,0.6368731375065665,0.4283489773985159,0.927399741685056,252.99831942265953,0.1290098300040028,0.0,0.0,0.0,1.0,1.3200000000000012,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,68
69,0.6620522327476219,0.5070997684885525,0.93991418005338,315.55412988320666,0.1172298902568472,0.0,0.0,0.0,1.0,1.200000000000001,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,69
70,0.6859406172503199,0.4782350742394293,0.9376678153893298,307.5933584436126,0.106551524276469,0.0,0.0,0.0,1.0,1.080000000000001,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,70
71,0.710633612354938,0.5216129236286091,0.9416744709035164,349.05582123345243,0.0959902226371022,0.0,0.0,0.0,1.0,0.9600000000000009,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,71
72,0.7915736562454424,0.4827041875144976,0.9741281749902496,372.21039985298523,0.064415405837795,0.0,0.0,0.0,1.0,0.8400000000000007,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,72
73,0.8760317047432398,0.3904193486033077,0.9723268617575564,332.55496832034993,0.0357359164326057,0.0,0.0,0.0,1.0,0.7200000000000006,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,73
74,0.9650702738590672,0.4313524221085479,0.99,412.12254613272756,0.0093900388842457,0.0,0.0,0.0,1.0,0.6000000000000005,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,74
75,0.99,0.3913300707118405,0.99,383.54260230467486,0.0003609590528772,0.0,0.0,0.0,1.0,0.4800000000000004,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,75
76,0.99,0.4069106858051188,0.99,398.813163157597,0.0,0.0,0.0,0.0,1.0,0.3600000000000003,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,76
77,0.99,0.381901350408,0.99,374.3015135348808,0.0,0.0,0.0,0.0,1.0,0.2400000000000002,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,77
78,0.99,0.4219880680245399,0.99,413.5905054708515,0.0,0.0,0.0,0.0,1.0,0.1200000000000001,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,78
79,0.99,0.448070353964052,0.9729988488009818,431.61221920298226,0.0,0.0,0.0,0.0,1.0,0.0,real,-0.1200000000000001,0.042790273196767856,0,1000.0,0.9,True,79
