t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
68,0.9034679810152862,0.8372947651086307,0.99,748.9043208378893,0.90084388185654,0.0,0.0,0.0,1.0,1.3200000000000012,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,68
69,0.9212255764010254,0.8604486790899136,0.99,784.7406570545255,0.9149085794655416,0.0,0.0,0.0,1.0,1.200000000000001,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,69
70,0.9332477731135412,0.8958418709976879,0.99,827.6820068587559,0.928973277074543,0.0,0.0,0.0,1.0,1.080000000000001,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,70
71,0.9476163617802936,0.9211103207975734,0.99,864.130618882551,0.9430379746835444,0.0,0.0,0.0,1.0,0.9600000000000009,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,71
72,0.9634369950761402,0.9355705430795104,0.99,892.3496399792133,0.957102672292546,0.0,0.0,0.0,1.0,0.8400000000000007,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,72
73,0.9703350265717348,0.9541279829073352,0.99,916.5655636307525,0.9711673699015474,0.0,0.0,0.0,1.0,0.7200000000000006,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,73
74,0.9797106475000866,0.9864389862404084,0.99,956.7605301496303,0.9852320675105486,0.0,0.0,0.0,1.0,0.6000000000000005,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,74
75,0.99,0.99,0.9858248863252006,966.2069710873291,0.99929676511955,0.0,0.0,0.0,1.0,0.4800000000000004,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,75
76,0.99,0.99,0.985626762352849,966.0127897820272,1.0,0.0,0.0,0.0,1.0,0.3600000000000003,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,76
77,0.99,0.99,0.9862014324749946,966.5760239687422,1.0,0.0,0.0,0.0,1.0,0.2400000000000002,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,77
78,0.99,0.99,0.99,970.2989999999999,1.0,0.0,0.0,0.0,1.0,0.1200000000000001,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,78
79,0.99,0.99,0.99,970.2989999999999,1.0,0.0,0.0,0.0,1.0,0.0,real,-0.1200000000000001,0.07121593319413921,0,1000.0,0.9,True,79
