iso_year,iso_week,country,geoId,cases,deaths,t
2020,1,United States of America,US,0,0,0
2020,2,United States of America,US,0,0,1
2020,3,United States of America,US,0,0,2
2020,4,United States of America,US,2,0,3
2020,5,United States of America,US,6,0,4
2020,6,United States of America,US,4,0,5
2020,7,United States of America,US,3,0,6
2020,8,United States of America,US,20,0,7
2020,9,United States of America,US,34,1,8
2020,10,United States of America,US,364,16,9
2020,11,United States of America,US,2518,40,10
2020,12,United States of America,US,23796,283,11
2020,13,United States of America,US,97918,1851,12
2020,14,United States of America,US,187572,6310,13
2020,15,United States of America,US,217714,12107,14
2020,16,United States of America,US,205135,18302,15
2020,17,United States of America,US,203967,14279,16
2020,18,United States of America,US,194016,13196,17
2020,19,United States of America,US,176472,12409,18
2020,20,United States of America,US,158343,9960,19
2020,21,United States of America,US,154786,8333,20
2020,22,United States of America,US,147714,6694,21
2020,23,United States of America,US,149677,6021,22
2020,24,United States of America,US,154465,5634,23
2020,25,United States of America,US,180593,4283,24
2020,26,United States of America,US,255204,5820,25
2020,27,United States of America,US,329219,4137,26
2020,28,United States of America,US,408142,5138,27
2020,29,United States of America,US,463780,5305,28
2020,30,United States of America,US,466563,6341,29
2020,31,United States of America,US,442417,7987,30
2020,32,United States of America,US,377573,7978,31
2020,33,United States of America,US,363148,7056,32
2020,34,United States of America,US,306940,6881,33
2020,35,United States of America,US,293477,6417,34
2020,36,United States of America,US,284284,5759,35
2020,37,United States of America,US,240242,5163,36
2020,38,United States of America,US,278854,5557,37
2020,39,United States of America,US,313836,5239,38
2020,40,United States of America,US,304146,4897,39
2020,41,United States of America,US,336003,4983,40
2020,42,United States of America,US,387805,4912,41
2020,43,United States of America,US,469973,5610,42
2020,44,United States of America,US,549636,5657,43
2020,45,United States of America,US,734597,6557,44
2020,46,United States of America,US,1043933,8487,45
2020,47,United States of America,US,1184547,10299,46
2020,48,United States of America,US,1157213,10164,47
2020,49,United States of America,US,1336915,15136,48
2020,50,United States of America,US,1483465,16638,49
2020,51,United States of America,US,189723,1340,50
