iso_year,iso_week,country,geoId,cases,deaths,t
2020,1,Austria,AT,0,0,0
2020,2,Austria,AT,0,0,1
2020,3,Austria,AT,0,0,2
2020,4,Austria,AT,0,0,3
2020,5,Austria,AT,0,0,4
2020,6,Austria,AT,0,0,5
2020,7,Austria,AT,0,0,6
2020,8,Austria,AT,0,0,7
2020,9,Austria,AT,10,0,8
2020,10,Austria,AT,89,0,9
2020,11,Austria,AT,556,1,10
2020,12,Austria,AT,2369,7,11
2020,13,Austria,AT,5267,60,12
2020,14,Austria,AT,3475,118,13
2020,15,Austria,AT,2041,151,14
2020,16,Austria,AT,855,106,15
2020,17,Austria,AT,472,93,16
2020,18,Austria,AT,336,60,17
2020,19,Austria,AT,307,19,18
2020,20,Austria,AT,363,13,19
2020,21,Austria,AT,267,11,20
2020,22,Austria,AT,231,29,21
2020,23,Austria,AT,184,4,22
2020,24,Austria,AT,192,5,23
2020,25,Austria,AT,233,11,24
2020,26,Austria,AT,315,12,25
2020,27,Austria,AT,634,5,26
2020,28,Austria,AT,599,1,27
2020,29,Austria,AT,713,4,28
2020,30,Austria,AT,841,2,29
2020,31,Austria,AT,875,6,30
2020,32,Austria,AT,711,3,31
2020,33,Austria,AT,1276,7,32
2020,34,Austria,AT,1888,4,33
2020,35,Austria,AT,1838,1,34
2020,36,Austria,AT,2037,2,35
2020,37,Austria,AT,3977,19,36
2020,38,Austria,AT,4997,11,37
2020,39,Austria,AT,4992,22,38
2020,40,Austria,AT,5079,22,39
2020,41,Austria,AT,6666,49,40
2020,42,Austria,AT,9810,49,41
2020,43,Austria,AT,15275,71,42
2020,44,Austria,AT,26814,119,43
2020,45,Austria,AT,39918,221,44
2020,46,Austria,AT,51714,311,45
2020,47,Austria,AT,42693,526,46
2020,48,Austria,AT,33366,667,47
2020,49,Austria,AT,23956,852,48
2020,50,Austria,AT,18800,681,49
2020,51,Austria,AT,3005,45,50
