iso_year,iso_week,country,geoId,cases,deaths,t
2020,1,Germany,DE,0,0,0
2020,2,Germany,DE,0,0,1
2020,3,Germany,DE,0,0,2
2020,4,Germany,DE,0,0,3
2020,5,Germany,DE,8,0,4
2020,6,Germany,DE,5,0,5
2020,7,Germany,DE,2,0,6
2020,8,Germany,DE,0,0,7
2020,9,Germany,DE,96,0,8
2020,10,Germany,DE,736,0,9
2020,11,Germany,DE,2948,8,10
2020,12,Germany,DE,17668,59,11
2020,13,Germany,DE,31084,322,12
2020,14,Germany,DE,39167,953,13
2020,15,Germany,DE,28765,1331,14
2020,16,Germany,DE,19418,1621,15
2020,17,Germany,DE,14278,1346,16
2020,18,Germany,DE,8321,1009,17
2020,19,Germany,DE,6722,746,18
2020,20,Germany,DE,5137,519,19
2020,21,Germany,DE,3926,333,20
2020,22,Germany,DE,3201,253,21
2020,23,Germany,DE,2497,168,22
2020,24,Germany,DE,2290,119,23
2020,25,Germany,DE,3553,95,24
2020,26,Germany,DE,3677,75,25
2020,27,Germany,DE,2836,55,26
2020,28,Germany,DE,2469,51,27
2020,29,Germany,DE,2770,21,28
2020,30,Germany,DE,3695,34,29
2020,31,Germany,DE,4624,23,30
2020,32,Germany,DE,5998,55,31
2020,33,Germany,DE,7562,35,32
2020,34,Germany,DE,9411,38,33
2020,35,Germany,DE,8907,26,34
2020,36,Germany,DE,8214,30,35
2020,37,Germany,DE,9443,24,36
2020,38,Germany,DE,11987,37,37
2020,39,Germany,DE,12725,71,38
2020,40,Germany,DE,15097,72,39
2020,41,Germany,DE,23627,86,40
2020,42,Germany,DE,39110,162,41
2020,43,Germany,DE,67207,255,42
2020,44,Germany,DE,103749,449,43
2020,45,Germany,DE,125575,808,44
2020,46,Germany,DE,131998,1196,45
2020,47,Germany,DE,127766,1537,46
2020,48,Germany,DE,124431,2101,47
2020,49,Germany,DE,128622,2649,48
2020,50,Germany,DE,149394,3015,49
2020,51,Germany,DE,16362,188,50
