t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.0,0.0,3.9982179371480144e-05,0.0
2,0.29289891347471547,0.29289891347471547,0.0,0.05052033950582027,0.0
3,0.14380400809719482,0.14380400809719482,0.0,0.07699425398965035,0.0
4,0.5854005004128172,0.5854005004128172,0.0,0.08513633923165675,0.0
5,0.5448341343504154,0.5448341343504154,0.0,0.10171180845109039,0.0
6,0.0,0.0,0.0,0.09804058762380198,0.0
7,0.15859557147250622,0.15859557147250622,0.0,0.11848576063240386,0.0
8,0.2422982982945592,0.2422982982945592,0.0,0.1017689258501925,0.0
9,0.20377126043392343,0.20377126043392343,0.0,0.17080815407989586,0.0
10,0.544293414272077,0.544293414272077,0.0,0.5327539725151076,0.0
11,0.5562761074484492,0.5562761074484492,0.0,0.37006934052251,0.0
12,0.8161589718120705,0.8161589718120705,0.0,0.30953060921417885,0.0
13,0.8590735412921322,0.8590735412921322,0.0,0.3019054364340466,0.0
14,0.8537802753803575,0.8537802753803575,0.0,0.3195204423171387,0.0
15,0.8344584769452089,0.8344584769452089,0.0036276243594975744,0.7569711785604132,0.0036276243594975744
16,0.7518842286913897,0.7518842286913897,0.006952946689037018,0.737070048778259,0.006952946689037018
17,0.7724696545179209,0.7724696545179209,0.027962937771127138,0.3780672043317836,0.027962937771127138
18,0.8693945681937427,0.8693945681937427,0.041415378104263975,0.7229677629399469,0.041415378104263975
19,0.8470902088024898,0.8470902088024898,0.14419806829002857,1.0,0.14419806829002857
20,0.6810721542509377,0.6810721542509377,0.26708384346800895,0.8914312477867009,0.26708384346800895
21,0.7818843585219888,0.7818843585219888,0.5648513429767681,0.5661519437050916,0.5648513429767681
22,0.7249232986939574,0.7249232986939574,0.7941474327000106,0.26972263790996015,0.7941474327000106
23,0.6474402512004138,0.6474402512004138,0.8738040175939783,0.1110990529935229,0.8738040175939783
24,0.9130849310093978,0.9130849310093978,0.9236838525370699,0.19887992780360758,0.9236838525370699
25,0.9402719107810701,0.9402719107810701,0.947112259858825,1.0,0.947112259858825
26,0.5027315500121615,0.5027315500121615,0.9702383651506221,0.16827642536469462,0.9702383651506221
27,0.7806515990186332,0.7806515990186332,0.9823304463489473,0.09527610550725964,0.9823304463489473
28,0.7398353417035778,0.7398353417035778,0.9873184298432565,0.022668467768651692,0.9873184298432565
29,0.7429611858678601,0.7429611858678601,0.9876207318732148,0.0066784518900147374,0.9876207318732148
30,0.9724708223782792,0.9724708223782792,0.9909460542027542,0.20738613646488996,0.9909460542027542
31,0.8330897754896681,0.8330897754896681,0.9953294336371469,0.20086761329236116,0.9953294336371469
32,0.5547027100252464,0.5547027100252464,0.997596698861833,0.03527570568546591,0.997596698861833
33,0.7823487857912793,0.7823487857912793,0.9978990008917911,0.015266052845017652,0.9978990008917911
34,0.5216229291785265,0.5216229291785265,0.9986547559666863,0.0030871954214692883,0.9986547559666863
35,0.5410634870514364,0.5410634870514364,0.9988059069816655,0.0017206616479511993,0.9988059069816655
36,0.7490925567491518,0.7490925567491518,0.9991082090116236,0.004733604450587739,0.9991082090116236
37,0.7035359325533815,0.7035359325533815,0.9992593600266026,0.004893533168073659,0.9992593600266026
38,0.7269675843729362,0.7269675843729362,0.0,0.024357714847096725,0.0
39,0.5454411178454333,0.5454411178454333,0.9995616620565607,0.034180479557682865,0.9995616620565607
40,0.012904256202218106,0.012904256202218106,0.9995616620565607,0.004448017455077166,0.9995616620565607
41,0.2291267245178644,0.2291267245178644,0.999863964086519,0.0011866139663464286,0.999863964086519
42,0.6156839960560507,0.6156839960560507,0.999863964086519,0.0007439541233050413,0.999863964086519
43,0.7085390145442623,0.7085390145442623,1.0,0.0011152172174687855,1.0
44,0.7401948633918324,0.7401948633918324,0.0,0.0043909000559750515,0.0
45,0.6049100805185486,0.6049100805185486,0.0,0.007619461040222074,0.0
46,0.14134141991332252,0.14134141991332252,1.0,0.003255691748820526,1.0
47,0.37589073779161863,0.37589073779161863,0.0,0.0015078993362958226,0.0
48,0.5069713117491923,0.5069713117491923,0.0,0.0010952261277830454,0.0
49,0.5592080586359823,0.5592080586359823,0.0,0.001826328836290111,0.0
50,0.4966687237237496,0.4966687237237496,0.0,0.0005054889820537133,0.0
51,1.0,1.0,0.0,0.0,0.0
52,1.0,1.0,0.0,0.0,0.0
53,1.0,1.0,0.0,0.0,0.0
54,1.0,1.0,0.0,0.0,0.0
55,1.0,1.0,0.0,0.0,0.0
