t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
40,0.9138140906231792,0.7850558555814408,0.01,7.173951027565561,0.006165842828659,0.0,0.0,0.0,1.0,21.580987894690068,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,40
41,0.9305954078822514,0.7975794385178742,0.01,7.422237629060381,0.0,0.0,0.0,0.0,1.0,21.460987894690067,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,41
42,0.9375253650504056,0.8244666542350454,0.01,7.729584009835976,0.0,0.0,0.0,0.0,1.0,21.340987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,42
43,0.9150827651312952,0.8231029024357621,0.01,7.532072799485118,0.0,0.0,0.0,0.0,1.0,21.220987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,43
44,0.9178919694215344,0.796312457206367,0.01,7.309288096200536,0.0,0.0,0.0,0.0,1.0,21.100987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,44
45,0.8960562507408487,0.8475978834957798,0.01,7.594953816211072,0.0,0.0,0.0,0.0,1.0,20.980987894690067,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,45
46,0.961139652261974,0.8579354719669258,0.01,8.245958011895034,0.0,0.0,0.0,0.0,1.0,20.860987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,46
47,0.99,0.8634505935754713,0.01,8.548160876397166,0.0,0.0,0.0,0.0,1.0,20.740987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,47
48,0.9452970712621348,0.8459565622845868,0.0125720604888087,10.053628609762326,0.0238412060200089,0.0,0.0,0.0,1.0,20.620987894690067,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,48
49,0.987272185497042,0.8431318351778307,0.1516170071448395,126.20608916977893,0.023521696904703,0.0,0.0,0.0,1.0,20.500987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,49
50,0.99,0.8360486745782004,0.01,8.276881878324184,0.0705997881598555,0.0,0.0,0.0,1.0,20.380987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,50
51,0.99,0.8428619691917771,0.01,8.344333494998594,0.0789054734180184,0.0,0.0,0.0,1.0,20.260987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,51
52,0.99,0.8354811049505599,0.01,8.271262939010542,0.0851986716735044,0.0,0.0,0.0,1.0,20.140987894690063,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,52
