t,O,R,I,demand,S
0,0.18448731830423357,0.8086449204840603,0.15079141721970224,0.0,0.0
1,0.18448731830423357,0.990137459091852,0.19610261758815492,0.0,0.0
2,0.18448731830423357,0.2742349336727567,0.603908851788328,0.0,0.0
3,0.18448731830423357,0.9687627885163017,0.47154720921998816,0.0,0.0
4,0.3837287363018214,0.6254497544437035,0.15727359466453958,0.0,0.0
5,0.39724841369986946,0.5968793129872261,0.4692924589986069,0.0,0.0
6,0.46042899542881555,0.20997425297329864,0.7447128329511576,0.0,0.0
7,0.513738769105181,0.3241040064121466,0.774075896437392,0.0,0.0
8,0.5120462984594555,0.2220177070440571,0.7255768817999186,0.0,0.0
9,0.511860507907755,0.8376806321108076,0.7877371969051638,0.0,0.0
10,0.5703600883279865,1.0,0.975557488667742,0.0,0.0
11,0.6172482901395027,0.6834678420096859,0.5094032976939262,0.0,0.0
12,0.6179451079188696,0.2088146912572554,0.6092083522095283,0.0,0.0
13,0.6446153405725003,0.8015618793377544,0.7168624478053468,0.0,0.0
14,0.6834080610842989,0.7645589798378506,0.5599056377406652,0.0005026469612359789,0.0
15,0.9277685262802097,0.43683838648253687,0.2712400653761904,0.0006799734583542014,0.0
16,0.8739082594340881,0.8596224599479075,0.6443902906341227,0.0007057289477112959,0.0
17,0.9097096476641721,0.4307458040143386,0.41678273784160297,0.0018761824317266962,0.0
18,0.9097096476641721,0.9817964321056173,0.28651509749542586,0.0020734152244821754,0.0
19,0.7014513240952627,0.40169218438957643,0.8388517268093137,0.0027793492851010144,0.0
20,0.8061157078916652,0.9037911106160802,0.38537108095727046,0.0038131265440818317,0.0
21,0.5864766537120736,0.6522010393328442,0.6516385065113952,0.0055685409509770726,0.0
22,0.580016733667714,0.9701995043294939,0.8324175593126055,0.008911864006381755,0.0
23,0.5496227074959191,0.701013629845592,0.6353691007415985,0.009642595219040756,0.0
24,0.4338511427738123,0.14030655858996788,1.0,0.010042780797470672,0.0
25,0.32913894196124793,0.8047146772649636,0.401518566361227,0.012677876378096708,0.0
26,0.21097314315352533,0.07874210644925342,0.16628387392774432,0.015901345602147454,0.0
27,0.1955228672149363,0.34511731956470937,0.5065722090371708,0.015922373200540477,0.0
28,0.17665768748725588,0.2995665242074364,0.28227474742335507,0.016420316264924205,0.0
29,0.1530356452462622,0.6833329659043196,0.8771186362022101,0.016957794728434512,0.0
30,0.1530356452462622,0.21153952109523477,0.25331277015402814,0.01755076182391615,0.0
31,0.2685732373195698,0.6494521376541816,0.10974574005942977,0.01987969878515244,0.0
32,0.2619857322444161,0.36364359754366915,0.417764603434185,0.020596861831366164,0.0
33,0.4311619690171505,0.23313965002058212,0.9976262685264796,0.02080270451501228,0.0
34,0.41306766588603844,0.674650570563055,0.29133557086556416,0.023166359945558403,0.0
35,0.3103300214538642,0.8867542492202772,0.10807793830124499,0.02336479881226164,0.0
36,0.3475234389118485,1.0,0.9324011470564454,0.02344112256515749,0.0
37,0.4604357576113113,0.07223301297399307,0.08914441481547616,0.024256905982456858,0.0
38,0.3624896964416531,0.2141099533574039,0.3919441255837484,0.025496848037524195,0.0
39,0.4059651257502853,0.8428631538001887,0.8588135014455077,0.026323307278062553,0.0
40,0.45890175109648945,0.6865102994868405,0.326640865216622,0.029796407074911695,0.0
41,0.45399391471785594,0.01902356001364263,0.1245190805316252,0.030712931449508398,0.0
42,0.47792346683671044,0.8817871094638353,0.9519158106300719,0.03350444858882558,0.0
43,0.4365348966676323,0.13153326309326027,0.2090980290464224,0.03467491885406147,0.0
44,0.44640710687404017,0.5801145358865479,0.17610581335236997,0.035042598805561896,0.0
45,0.35065285719810707,0.8421001554678275,0.7289064501857598,0.044270729387643315,0.0
46,0.3994413623894988,0.9423591022300298,0.7642951372534967,0.044973434458099225,0.0
47,0.09695379954821974,0.8121784698550731,1.0,0.046416312454246836,0.0
48,0.06693425408215431,0.0604322239119482,0.18230647943464334,0.048168307314023426,0.0
49,0.09299673835508002,0.12683968370930346,0.15603664412976403,0.04852004402577406,0.0
50,0.2741624014469472,0.12366807572050958,0.6398245922248823,0.052686977405501254,0.0
51,0.2853599945718756,0.7508615447696326,0.8666951906750849,0.054600757712132575,0.0
52,0.21666675662631435,0.0,0.6072098327704155,0.057080046379914935,0.0
53,0.13883096839990333,0.031135539465872726,0.30231496850155537,0.057195280501288276,0.0
54,0.08670885646277836,0.6387228418809019,0.9447385327153534,0.05792223369086365,0.0
55,0.066831524823472,0.673894633323714,0.2551215094832892,0.06018719548852394,0.0
56,0.0,0.2206630444871773,0.5788713608597452,0.0610214530103338,0.0
57,0.04413668058483035,0.5359606293396617,0.17193539414878517,0.061420933599726356,0.0
58,0.0,0.7406008517287469,0.9305841517061353,0.06358153931583016,0.0
59,0.28814848336408705,0.8995353521029988,0.15326201891869165,0.06515453135955714,0.0
60,0.30122581477385424,0.9804999022673735,0.49500321481834164,0.06943484887505713,0.0
61,0.2525793499229381,0.5972512166933653,0.18578958589193506,0.06996321674674233,0.047619047619047616
62,0.27218251523843384,0.8510986765527417,0.5937466184292461,0.07053742609828753,0.047619047619047616
63,0.2522335480721833,0.4246812166541906,0.8798747740381582,0.07089095774797809,0.047619047619047616
64,0.3601749316223735,0.9602592927009969,0.6456401383703185,0.07105192573591028,0.047619047619047616
65,0.526165038310884,0.6974899620255214,0.8392474436129204,0.07131750652734974,0.047619047619047616
66,0.555616583752036,0.46529574548680647,0.2792092940254842,0.07206377048291464,0.047619047619047616
67,0.5861435319718409,0.43368698085289586,0.45324811963530515,0.07285323787263774,0.047619047619047616
68,0.662204401721214,0.39211731953688145,0.1336741501633941,0.07311799532967693,0.047619047619047616
69,0.6493941672513637,0.740469917988858,0.15292483892175987,0.07531887987708942,0.047619047619047616
70,0.6323075230229244,0.31548499674157476,0.6632454110219803,0.0764514984749905,0.047619047619047616
71,0.5537518663433814,0.8425825134531729,0.5069026170864315,0.07677473887629599,0.047619047619047616
72,0.8401443741009897,0.9911866077221736,0.8753651977146915,0.07880736309995104,0.047619047619047616
73,0.8525220598581958,0.6884715194137756,0.9676251501107949,0.08151063547607398,0.047619047619047616
74,0.8435527311210242,0.9804098110356269,0.08853947021296497,0.08253731449279722,0.047619047619047616
75,0.8446832757249026,0.30796961068038337,1.0,0.08278934056912123,0.047619047619047616
76,1.0,0.8862795732874374,0.04631949020763704,0.08300338932997335,0.047619047619047616
77,0.8785419034931525,0.9230036645167157,0.838348152560115,0.08687655818237695,0.047619047619047616
78,0.9434646852053045,0.686617061967995,0.5554707523218908,0.0940716222498064,0.047619047619047616
79,0.9265525268940997,0.49678475113627424,0.18686120585177363,0.09568400774462722,0.047619047619047616
80,0.9084772566789286,0.49446345370668077,0.9292946263196211,0.09584144228050111,0.047619047619047616
81,0.6276560069364729,0.15878805885341662,0.1488516643910501,0.09753476694756558,0.047619047619047616
82,0.6276560069364729,0.08642484135088785,0.4883772338034354,0.09931651956847594,0.047619047619047616
83,0.6771755853360377,0.43002082219937154,0.6232483439240664,0.10063965487954764,0.047619047619047616
84,0.5959003976246747,0.2266103315275239,0.7221244555128343,0.10263949895000585,0.047619047619047616
85,0.48116335344847383,0.8065263036227488,0.22243509743757256,0.10443732122329298,0.047619047619047616
86,0.3799882603614991,0.28176966944577564,0.462275512124383,0.1051557038035711,0.047619047619047616
87,0.3686875702457667,0.23306128025754955,0.19380041732224054,0.10678461505530237,0.047619047619047616
88,0.3848110921331304,0.44815779726887484,0.9524579519936157,0.1089966175607436,0.047619047619047616
89,0.24932914556920305,0.7067465685650219,0.8267781520286194,0.10904436837792104,0.047619047619047616
90,0.24764009517090083,0.3069298462587003,0.0649350117705933,0.11190228417386629,0.047619047619047616
91,0.24741550663327058,0.7888438281065846,0.32945688597206685,0.11266068161941314,0.047619047619047616
92,0.19557174755468298,0.8985756680876269,0.880304978931033,0.11539704903077312,0.047619047619047616
93,0.31044345282755564,0.23429247369363915,0.24800676966994217,0.11755741919638141,0.09523809523809523
94,0.25971322280653564,0.0021916591844461826,0.4747544242769272,0.11914578666959186,0.09523809523809523
95,0.27235228763379205,0.6632274999244684,0.41177207925239545,0.11930874204080946,0.09523809523809523
96,0.3059585901298788,0.19973955476371452,0.0889359974027814,0.11938800015117716,0.09523809523809523
97,0.38588118393789483,0.6966678736781267,0.49953369392921293,0.11950135881080741,0.09523809523809523
98,0.4907441941415215,0.3945542367472031,0.9116036059228236,0.11976844964049033,0.09523809523809523
99,0.4056507292994949,0.669951839920206,0.07586752994901957,0.12169992473359141,0.09523809523809523
100,0.42757223569435093,1.0,0.028580389849974745,0.12487408053176702,0.09523809523809523
101,0.5183578443060511,0.508295465253542,0.05734178934687414,0.12738273443801595,0.09523809523809523
102,0.5108603408556711,0.24493531852670974,0.21786289243518447,0.13047145514447928,0.09523809523809523
103,0.4898828471910356,0.6320439918640205,0.8140440659724325,0.1307925535012297,0.09523809523809523
104,0.4898828471910356,0.9521670800145342,0.31215060943166345,0.13461827243812033,0.09523809523809523
105,0.4895682300200176,0.0,0.3903082748375754,0.13494727582622207,0.09523809523809523
106,0.42673631276480983,0.9925724167522711,0.2935760391079204,0.13518864516977894,0.09523809523809523
107,0.38178324100240335,0.9391778161019908,0.836744439282873,0.13676611653550982,0.09523809523809523
108,0.36027825854865286,0.4737509088066109,0.0,0.13743398338416246,0.09523809523809523
109,0.40122731845307946,0.11152411424209577,0.40675738422369606,0.1378547231056817,0.09523809523809523
110,0.4363932346203231,0.1446682846543609,0.42191847670699306,0.13830523529294636,0.09523809523809523
111,0.4908363024528093,0.7374999659087844,0.5856889555384329,0.13836520255575846,0.09523809523809523
112,0.4444278871155782,0.7100518757699191,0.9690095464949654,0.1387246920162635,0.09523809523809523
113,0.4852067400039883,0.21658071499925122,0.7658477793078591,0.14236570492848002,0.09523809523809523
114,0.49274719868965855,0.061509723116717686,0.20183989023540447,0.1428803612765751,0.09523809523809523
115,0.5075660530056002,0.3150156081873368,0.15684596307628262,0.14360159519286714,0.09523809523809523
116,0.5254214820471731,0.021434543354384352,0.5259165160660404,0.1444361467902377,0.09523809523809523
117,0.5011730386213461,0.8088508466880292,0.6093956660813361,0.14567013513634158,0.09523809523809523
118,0.6558975996654438,0.4918670428711593,0.6464074791538551,0.1472941851373916,0.09523809523809523
119,0.77243664927594,0.06580434773933405,0.4215380082862159,0.14762219497527576,0.09523809523809523
120,0.6470237174992683,0.03265293654500057,0.8325399623739929,0.15195287816443653,0.09523809523809523
121,0.5072543296332165,0.12193541234414458,0.6403851818300088,0.15202441731106528,0.09523809523809523
122,0.2076295052862345,0.9803185714754991,0.4624572356020576,0.15507456771445494,0.09523809523809523
123,0.23369292560018767,0.40110942625407836,0.6959429038959513,0.1558923357206303,0.09523809523809523
124,0.21057822837511012,0.3362791967157633,0.6428732910645655,0.15677676684877218,0.09523809523809523
125,0.14117436185471188,0.6616953336562887,0.6028583353987536,0.15778250753201514,0.09523809523809523
126,0.11251198881487125,0.6109870097329919,0.4776704191035974,0.1603826709431128,0.09523809523809523
127,0.021032507748437613,0.5920826567337198,0.5510654825612294,0.16104853704502073,0.09523809523809523
128,0.03984422559052857,0.6679565036379211,0.6284840526864299,0.16696256507295407,0.09523809523809523
129,0.18356000840880712,0.048301633951086206,0.1671851848906699,0.16816940940954697,0.09523809523809523
130,0.17776382860650355,0.7004976180053525,0.9813721176208474,0.16942346510643738,0.09523809523809523
131,0.12656595383404404,0.7545277581738331,0.5673732758766844,0.16958758151515718,0.09523809523809523
132,0.23822213975307588,0.0005018274236433131,0.17378286206739194,0.17026709908218945,0.09523809523809523
133,0.39343307024203483,0.4190307142260726,0.8878071661320501,0.17270672546201404,0.09523809523809523
134,0.6455367452705936,0.5423584656964112,0.40546993170724743,0.17583557577329717,0.09523809523809523
135,0.667858608779242,0.21143476501477068,0.19934500799837954,0.17653145594762873,0.09523809523809523
136,0.7115490041115082,0.8797585063781536,0.630528132079642,0.17737045954173905,0.09523809523809523
137,0.8353380034401429,0.34041043265008886,0.7094400143413303,0.17804427659096234,0.09523809523809523
138,0.8899892684244323,0.008414703435681306,1.0,0.18015609490484374,0.14285714285714285
139,0.5233738749610937,0.5292340538956831,0.3339427461892426,0.18707025309715208,0.14285714285714285
140,0.3569011948017205,0.3083174816128439,0.0,0.18793435310162654,0.14285714285714285
141,0.3586004010724449,0.41354260201101617,0.8069686854934388,0.1880452376236318,0.14285714285714285
142,0.3095168256159383,0.8328139287437994,0.2903170530177689,0.18910476808629578,0.14285714285714285
143,0.3481307497233361,0.7369309823001291,0.14461168858433604,0.18953271605922734,0.14285714285714285
144,0.3481307497233361,0.2648093683530915,0.290250785649279,0.18955600529726907,0.19047619047619047
145,0.39675998178879335,0.0831020354198423,0.7744626277608208,0.19020297054541507,0.19047619047619047
146,0.44745816195161203,0.07222809505779332,0.05368637841876718,0.1905962108030665,0.19047619047619047
147,0.41573313473684886,0.7209794262925323,0.08676090852808022,0.1906833193531596,0.19047619047619047
148,0.2842695583589559,0.9428610240550341,0.0,0.1926273367964078,0.23809523809523808
149,0.2906426693436584,0.03651674463758548,0.0,0.19324761132418813,0.23809523809523808
150,0.35288400679407583,0.6486277199552929,0.6593767118556797,0.19496817868629976,0.23809523809523808
151,0.6290029139689157,0.24055908947401003,0.4757131669859616,0.19580226194699218,0.23809523809523808
152,0.7036493605572748,0.21945754481394203,0.3325495339069547,0.19610725062729795,0.23809523809523808
153,0.6636079805140844,0.15142810275020996,0.9325469462316717,0.19779596777257985,0.23809523809523808
154,0.440472056959749,0.0412701791029473,0.04063970651169128,0.19820804855624172,0.23809523809523808
155,0.4620085601797117,0.4325495335297057,0.41433307553953724,0.1996876846986525,0.23809523809523808
156,0.42706067964627525,0.39198382370159424,0.0,0.20239522971635068,0.23809523809523808
157,0.3183804443956479,0.12427205763219744,0.40518409957534285,0.2028941930986948,0.23809523809523808
158,0.26061685217798464,0.9826403437573477,0.7760407954180334,0.2037329172047469,0.23809523809523808
159,0.3248143045987564,0.5576380545744072,0.7510934478602903,0.20410685735846515,0.23809523809523808
160,0.21660904849016416,0.024523336990356883,0.6076042031806721,0.20601392547314487,0.23809523809523808
161,0.24253441156192138,0.2936062074866399,0.4255644980097463,0.206672146561621,0.23809523809523808
162,0.22844135786077172,0.7771236764130495,0.1785580812979879,0.20690795673087595,0.23809523809523808
163,0.25472613026166857,0.3091180865052255,0.33923838866052464,0.20722825230169353,0.23809523809523808
164,0.24550638403713324,0.42888777247636234,0.762341607608567,0.20821619216859838,0.23809523809523808
165,0.12232636029087292,0.7602754550957587,0.6408385501827184,0.20839724478166613,0.23809523809523808
166,0.41573313473684886,0.34688036324171617,0.1801950270952629,0.208696363252658,0.23809523809523808
167,0.5401117711351214,0.49501425674976096,0.3347555361488384,0.2089684634241724,0.23809523809523808
168,0.4785157108189416,0.9774954411009171,0.5976727356576401,0.20988234092306418,0.23809523809523808
169,0.45956234896253,0.39731168636646297,0.7993593910228022,0.21184138561088361,0.23809523809523808
170,0.39028611191637463,0.7106157649965466,0.04308787395063302,0.21506753892263236,0.23809523809523808
171,0.4348640661593161,0.4072366338848905,0.26233091613383797,0.21623746269413502,0.23809523809523808
172,0.4243010953938454,0.33183092907810813,0.921721920516319,0.2182794081376435,0.23809523809523808
173,0.39794792800452067,0.1277020095304374,0.7946177065728094,0.21881984802918564,0.23809523809523808
174,0.16572443128992262,0.3338746531001472,0.5751757738160239,0.22011755975691355,0.23809523809523808
175,0.21260616691867834,0.02734850266528947,0.7660572858977056,0.22030090798478366,0.23809523809523808
176,0.2112113487662619,0.9994781088776964,0.37304622521911596,0.22317589455219516,0.23809523809523808
177,0.3921943020320773,0.03452392080698336,0.2992459308574386,0.2262440362859159,0.23809523809523808
178,0.27012272022082606,0.6322280183649485,0.1827914964592119,0.22769271811722894,0.23809523809523808
179,0.3081162642763319,0.07391866726111072,0.5736933848037621,0.22891984017003575,0.23809523809523808
180,0.4665552401475933,0.8608112297489066,0.0012164383081599815,0.22942449844927976,0.23809523809523808
181,0.46187972607763467,0.10430813108371266,0.7917697043694801,0.23153841038476985,0.23809523809523808
182,0.34660758264100655,0.46610996252952397,0.907304115957386,0.23620425723287147,0.23809523809523808
183,0.2052579632166705,0.7349568099837573,0.3665405816534246,0.23622500475035194,0.23809523809523808
184,0.15330116906562447,0.14952169487129968,0.6748286160081122,0.23729126116202265,0.23809523809523808
185,0.16887011202061716,0.46261397946527577,0.32068679588686816,0.23838836410406364,0.23809523809523808
186,0.297682712349019,0.22137892265597048,0.42548704617928246,0.23984137538573722,0.23809523809523808
187,0.25341317839335875,0.637331623905802,0.5092146442039571,0.24167862031264895,0.23809523809523808
188,0.18119675870664356,0.5252823221518107,0.5050781380508764,0.24261957679423798,0.23809523809523808
189,0.11291397800407114,0.03640575872845198,0.44140963746794015,0.24379834940223158,0.23809523809523808
190,0.15262428072153844,0.0,0.35395933247581596,0.24635948984012065,0.23809523809523808
191,0.14765702075440776,0.21129087199546867,0.6382121644777323,0.24890365099792106,0.23809523809523808
192,0.0446673613459048,0.6840543934062856,0.7073331354853661,0.24929099283854936,0.23809523809523808
193,0.05368863955562699,0.8744856812299671,0.8778047136349793,0.255973392152607,0.23809523809523808
194,0.09695379954821974,0.6886020877604477,0.889766455226361,0.25730887766532007,0.23809523809523808
195,0.15161991359352683,0.8932399172932038,0.8157293873680518,0.25963527815504894,0.23809523809523808
196,0.35800282448221665,0.5482837199683107,0.4280892377345147,0.25988089061434705,0.23809523809523808
197,0.3629882636375559,0.0,0.8325179578347522,0.26089401109258914,0.23809523809523808
