t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
12,0.2427718258781863,0.99,0.01,2.403441076194045,0.1307318263811485,0.0,0.0,0.0,1.0,30.454148381913694,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,12
13,0.99,0.99,0.01,9.801,0.1310251923518708,0.0,0.0,0.0,1.0,30.334148381913693,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,13
14,0.4309236470126434,0.9834892672905932,0.01,4.238087818586549,0.1315650357141294,0.0,0.0,0.0,1.0,30.21414838191369,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,14
15,0.99,0.9255315376148726,0.01,9.162762222387238,0.1317862898121859,0.0,0.0,0.0,1.0,30.09414838191369,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,15
16,0.99,0.884189925573245,0.01,8.753480263175128,0.1318480044067296,0.0,0.0,0.0,1.0,29.974148381913693,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,16
17,0.01,0.8337619365351561,0.01,0.0833761936535156,0.1323730197284874,0.048996826074971786,0.048996826074971786,0.0,0.29480840983083934,29.938771372733992,real,-0.03537700917970055,-0.04634210756667259,0,1000.0,0.9,True,17
18,0.4643481473805199,0.7648723536676146,0.01,3.551670604081347,0.1331300356784776,0.0,0.0,0.0,1.0,29.81877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,18
19,0.99,0.6911328856770429,0.01,6.842215568202724,0.1336705391323028,0.0,0.0,0.0,1.0,29.69877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,19
20,0.99,0.6257157226964645,0.01,6.194585654694999,0.133939332277598,0.0,0.0,0.0,1.0,29.57877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,20
21,0.4758646824376743,0.5571984630360145,0.01,2.651510696673933,0.1344351380288584,0.0,0.0,0.0,1.0,29.45877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,21
22,0.7940081768560487,0.4824974622815567,0.01,3.8310693036384897,0.1350201626116162,0.0,0.0,0.0,1.0,29.33877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,22
23,0.8248042805460485,0.3996538229778005,0.01,3.2963618392868255,0.1356810676693096,0.0,0.0,0.0,1.0,29.21877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,23
24,0.99,0.4001059462482398,0.01,3.961048867857574,0.1359227205013401,0.0,0.0,0.0,1.0,29.098771372733992,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,24
25,0.2353633346916441,0.4089198779154014,0.01,0.9624474608786887,0.136495551478006,0.0,0.0,0.0,1.0,28.97877137273399,real,-0.1200000000000001,-0.04634210756667259,0,1000.0,0.9,True,25
