t,O,R,I,demand,S
0,0.1149730553362462,1.0,0.0,0.4844376241524363,0.0
1,0.1149730553362462,1.0,0.0,0.4844376241524363,0.0
2,0.1149730553362462,1.0,0.0,0.4844376241524363,0.0
3,0.1149730553362462,1.0,0.0,1.0,0.0
4,0.19414974023793347,0.7472880441172385,0.0,1.0,0.0
5,0.18715784177162811,0.928654439782456,0.0,0.08954091685141297,0.0
6,0.16225216595803818,0.9879254153521427,0.0,0.0,0.0
7,0.09634202322211784,0.5467718811902739,0.0,0.0,0.0
8,0.05467482213083297,0.4575893011575617,0.0,0.0,0.0
9,0.003758851717242312,0.2431910995364281,0.0,0.0,0.0
10,0.0,0.2548431655715939,0.0,0.06339449957846108,0.0
11,0.0,0.3543717917967901,0.0,0.5522296062952191,0.0
12,0.0,0.3538013268122793,0.659204049793701,0.7114360620588116,0.0
13,0.0,0.3298358990505332,0.6911958597003667,0.7697882630107321,0.0
14,0.0043518935243477405,0.23738151363436646,0.7055704025799335,0.7160914096595958,0.0
15,0.0067967069377476335,0.2140009237834781,0.8140044437138969,0.30904268477370006,0.0
16,0.0,0.3965004461053181,0.801645758767502,0.4242454707532866,0.0
17,0.0019347173373819443,0.323801197883572,0.9565699662153502,0.6435140434668825,0.0
18,0.00303377363055012,0.3233017922297241,0.8914356784283111,0.6158577651089736,0.0
19,0.012550110250344316,0.40548404281546757,0.976247602221044,0.6065185296304011,0.0
20,0.012894794699211145,0.4082667842588796,0.96327131378413,0.8873595986036144,0.0
21,0.045095921272418696,0.6878400998174206,0.915251792412149,1.0,0.0
22,0.05900888178420984,0.8140986808041285,0.7700850854688146,0.39042493629849917,0.0
23,0.037502095751387826,0.6209212266027219,0.8004424253206758,0.0,0.0
24,0.01653662662012745,0.5530109805424351,0.8732582436935254,0.08768953042855777,0.0
25,0.005454976704843478,0.5792532264028579,0.8011561032338403,0.5219100964299164,0.0
26,0.01956344590178607,0.4220333062089079,0.5243975919831569,0.6315312600105307,0.0
27,0.01733638794261015,0.44473081298118894,0.5643594953528558,0.5696903524027912,0.0
28,0.026449690283298494,0.3574155720120894,0.6012868433423907,0.5025346656770446,0.0
29,0.01879816697394939,0.40480539216077205,0.5395011227960935,0.430192036135787,0.0
30,0.02206803138078785,0.40251018792202997,0.6037357391180127,0.6485810875027692,0.0
31,0.032056769079196544,0.4640348272758154,0.6453784420747516,0.7608270130814213,0.0
32,0.04439323921498931,0.5503281530618765,0.5862003151804577,0.3511355039599167,0.0
33,0.021289360281160706,0.39107061071173227,0.6219981099778168,0.004228571060665793,0.0
34,0.005604604978045309,0.2875582827821172,0.7196029046669531,0.32104220810762124,0.0
35,0.008091181304421543,0.31046994380004744,0.8105524737401508,0.729240489921114,0.0
36,0.0253784279814244,0.36556003923075403,0.6626249704318159,0.9085423888536205,2.4143824417362725e-07
37,0.04234802109164578,0.3237491775518755,0.6597312674296898,0.6316894444360908,0.0002543517306508307
38,0.037272616483146274,0.3801275730834568,0.9148916098679435,0.44539584800804105,0.0007150363449565006
39,0.03919444211374969,0.3622496306190527,0.9223008277990737,0.21918511130466925,0.0011443573448886005
40,0.015846983969475016,0.530402171894562,0.8017197299555384,0.2227403534014474,0.0013056914510129786
41,0.018055982414559628,0.5174991384269025,0.8010274323087515,0.6397660542450004,0.0015612118074022148
42,0.028393556389690912,0.4860687144779245,0.8487827885425685,0.7318778172858104,0.0017750408590264566
43,0.038042834151682185,0.5160284403785569,0.8430025866904324,0.5536431816999965,0.0017750408590264566
44,0.03398359897966909,0.49382902355693475,0.792862348144967,0.4830469355448709,0.0017750408590264566
45,0.03793050200927663,0.5353364923890497,0.8460716735594626,0.6818862385131689,0.0017750408590264566
46,0.049932407178348,0.6441445338861262,0.7763253186570049,0.8563567970578213,0.0017750408590264566
47,0.06797207800758831,0.8079388607492417,0.6644830432825335,0.8040962021938746,0.0017750408590264566
48,0.07575266105428113,0.8140261566505925,0.7254017998024596,0.4674983088120363,0.0018879699249265067
49,0.06660381370117287,0.8461419028367508,0.8365470469640202,0.13852693178343384,0.0020234867008764013
50,0.047811906421350144,1.0,0.8647995324560961,0.19020733398780182,0.002240577966290262
51,0.04283751643304356,1.0,0.6720109506071491,0.5091878082553096,0.002605417575488461
52,0.04981108955270172,1.0,0.8320786357577638,0.6440011332926702,0.0028571478295218583
53,0.05572617514065231,0.9945728510437123,0.875983279102483,0.4942110744509551,0.0031893435060845643
54,0.05060053487119668,1.0,0.7971956717894363,0.18289723355668466,0.003336730559041005
55,0.031369408346735565,0.8912925291257892,0.5702971499836522,0.15416967387575783,0.003336730559041005
56,0.023923314521044084,0.8258170575119573,0.7230882951816493,0.3952478454578132,0.003336730559041005
57,0.024165150781856676,0.8285196832753907,0.7832562654032065,0.32415024222982164,0.003336730559041005
58,0.0109761853693463,0.7053531508878305,0.8698594690698731,0.33051732558784563,0.003336730559041005
59,0.011732319446787787,0.708199553800013,0.7834193960848352,0.3513559886509616,0.003336730559041005
60,0.00022658610651335136,0.7160382641803694,0.8689700157453482,0.3283276918727698,0.003336730559041005
61,0.0,0.720032597099666,0.8146966201695146,0.6341326239433284,0.0034579370040708495
62,0.012318121150686452,0.6085428891622269,0.7445505886777377,0.5327918058393628,0.003846077215107024
63,0.0030284052457566963,0.6862966367240863,0.7552656514026783,0.3413834991315016,0.004090497274876887
64,0.0007629992807481229,0.7015864612339828,0.7365329435126473,0.28887883705589623,0.004312861812200494
65,0.0,0.802607832204862,0.7002796896455379,0.28304397929918157,0.004469662769752468
66,0.0,0.8144513854691188,0.7068951073118535,0.40973455507881457,0.004581574700053363
67,0.0,0.786321841010598,0.7020688672369088,0.3352467525228742,0.004581574700053363
68,0.0,0.7008697751967969,0.7399916321181139,0.36328253641234826,0.004581574700053363
69,0.0,0.6917420610807489,0.7666151696505586,0.38712207659965064,0.004581574700053363
70,0.0,0.6166228889635763,0.7787621872859513,0.4073284043981445,0.004581574700053363
71,0.0,0.6177578788026494,0.7007667218019697,0.3949265692323486,0.004581574700053363
72,0.0,0.6055540260931727,0.7096466220172869,0.4283099910438024,0.004581574700053363
73,0.0,0.5889388008306763,0.6081610879853062,0.392762539041439,0.004745504455627067
74,0.0,0.7004131897815176,0.6840942497245838,0.6446961841568617,0.004994932673377262
75,0.0,0.4175560094547095,0.6707229213048564,0.9611736238370053,0.005545863949682788
76,0.0,0.29392187527568037,0.7675441738841046,0.6463163432897806,0.005960885180378463
77,0.0,0.3004721140382301,0.7021030064817869,0.2434642699740895,0.006094525060462753
78,0.0,0.30566687687098426,0.6261369784031728,0.46641025179743656,0.006094525060462753
79,0.0,0.3782502452673414,0.8170339903634145,0.6700157044464454,0.006094525060462753
80,0.0,0.3660250827250821,0.6670600468397906,0.5100908979541785,0.006094525060462753
81,0.0,0.390881311680091,0.647127155797537,0.4926726489095083,0.006094525060462753
82,0.0,0.36021264962202915,0.6157174477888148,0.420715396633603,0.006094525060462753
83,0.0,0.3539862540789789,0.6285370643790582,0.5270440577524462,0.006094525060462753
84,0.0,0.36788688579162593,0.6238063293336805,0.708687952414959,0.006094525060462753
85,0.0002527910953784261,0.29516677762433285,0.5782974217672713,0.6603988428397642,0.006416127995792696
86,0.0023023345103101696,0.28253367472534274,0.6151851629109886,0.5220479062884972,0.006692123774605649
87,0.0032907418960376154,0.26943338104342524,0.6350576493533823,0.5603160385550064,0.007255867452631424
88,0.008431373610658191,0.21613211034450436,0.6747044666965236,0.4916993238241578,0.007737525011196191
89,0.003877301875886884,0.225658321009722,0.587104889490793,0.6867040555747849,0.007812131948618106
90,0.024769338453969992,0.22896530707704238,0.6562750961546456,0.6502226955557482,0.007965709695297182
91,0.017268504010053632,0.19888465179568027,0.5254506076400111,0.5807541917290217,0.007965709695297182
92,0.03254925865046013,0.3256057585961903,0.6134112100484354,0.5413558994491182,0.007965709695297182
93,0.021866047824911205,0.22485060073149385,0.56448336034566,0.9258377605445907,0.007965709695297182
94,0.06820312300894922,0.503139322316404,0.2052070354980125,1.0,0.008086806422931593
95,0.06422401846994498,0.4785300572344613,0.03340813521099893,0.7817816814468099,0.008086806422931593
96,0.09222093318279502,0.45838970081025543,0.0,0.9481452476175907,0.008389142180247776
97,0.10167975838919029,0.3921234658405947,0.0,0.7178881408571465,0.008833356773580207
98,0.11107777614854829,0.34146278091987636,0.06559397159352406,0.55830607318983,0.00923117598334446
99,0.10764644359204972,0.37735231029800687,0.1644822462966789,0.3578312889709264,0.009750440419526782
100,0.10085121587064985,0.43271309803230024,0.09552857253643515,0.43515278552323433,0.010144013663259092
101,0.10366548661777629,0.434698495607339,0.17875637949743517,0.348927431103173,0.0102551010720761
102,0.08990545114646618,0.4169428179934646,0.1748458938621139,0.35512277148925325,0.0102551010720761
103,0.09322014726179806,0.4405472074716573,0.3123241985648889,0.6916620565861862,0.0102551010720761
104,0.1066438959193825,0.5262162258211568,0.23699521544411528,0.6909118618791226,0.0102551010720761
105,0.10989799545097353,0.5734394231013149,0.028945807274811563,0.16889689629542465,0.0102551010720761
