t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
96,0.664848850762882,0.1831666503412845,0.99,120.56035560771475,0.8168333496587155,0.0,0.0,0.0,1.0,14.261148065102747,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,96
97,0.8600962439815774,0.2867720055882995,0.9465216027186206,233.46099664767232,0.7132279944117005,0.0,0.0,0.0,1.0,14.141148065102747,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,97
98,0.5078861831252662,0.01,0.988044459039086,5.018141290594299,1.0,0.0,0.0,0.0,1.0,14.021148065102748,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,98
99,0.606939964874361,0.01,0.99,6.0087056522561735,1.0,0.0,0.0,0.0,1.0,13.901148065102749,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,99
100,0.57579308832251,0.01,0.99,5.700351574392848,1.0,0.0,0.0,0.0,1.0,13.78114806510275,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,100
101,0.6885867594341876,0.01,0.2005517303118723,1.3809726607437127,1.0,0.0,0.0,0.0,1.0,13.66114806510275,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,101
102,0.99,0.01,0.01,0.099,1.0,0.901,0.901,0.0,0.0,13.66114806510275,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,102
103,0.99,0.01,0.01,0.099,1.0,0.901,0.901,0.0,0.0,13.66114806510275,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,103
104,0.99,0.5315736655160759,0.0131065489698144,6.897425315368688,0.4684263344839242,0.0,0.0,0.0,1.0,13.541148065102751,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,104
105,0.99,0.5197279305692648,0.01,5.145306512635721,0.4802720694307352,0.0,0.0,0.0,1.0,13.421148065102752,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,105
106,0.99,0.6382277999330251,0.01,6.31845521933695,0.3617722000669748,0.0,0.0,0.0,1.0,13.301148065102753,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,106
107,0.8202863425984402,0.2000187610836467,0.01,1.6407265798037576,0.7999812389163533,0.0,0.0,0.0,1.0,13.181148065102754,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,107
