t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.00016368438674156476,0.0
3,0.6287036100819993,0.6287036100819993,0.0,0.01995461478367621,0.0
4,0.862808423658,0.862808423658,0.0,0.1552509207246755,0.0
5,0.8123399545224914,0.8123399545224914,0.0,0.33715263569063664,0.0
6,0.7677016616547407,0.7677016616547407,0.0,0.31867118038763453,0.0
7,0.7997385766250477,0.7997385766250477,0.0,0.3250065101744728,0.0
8,0.6611215627410567,0.6611215627410567,0.0,0.1797626576392248,0.0
9,0.7160595492191507,0.7160595492191507,0.0,0.1475503143484246,0.0
10,0.8390898706058253,0.8390898706058253,0.0,0.23655369963915043,0.0
11,0.688893227964376,0.688893227964376,0.0,0.1738662996168298,0.0
12,0.626686144352509,0.626686144352509,0.0,0.09667423086938734,0.0
13,0.5119502083151795,0.5119502083151795,0.0,0.04119266396339424,0.0
14,0.8595951483417029,0.8595951483417029,0.0,0.18412261448606831,0.0
15,0.7735878033175441,0.7735878033175441,0.01974238593956904,0.5565417953201148,0.01974238593956904
16,0.5780713815030917,0.5780713815030917,0.029372818105212473,0.19904021427774274,0.029372818105212473
17,0.7409832268655111,0.7409832268655111,0.030095100517635733,0.33321677020944174,0.030095100517635733
18,0.7029809715094348,0.7029809715094348,0.03045624172384736,1.0,0.03045624172384736
19,0.7062861864299071,0.7062861864299071,0.05549536535452029,1.0,0.05549536535452029
20,0.5182721607685411,0.5182721607685411,0.11761165282292044,0.21505896358022406,0.11761165282292044
21,0.6056104863004919,0.6056104863004919,0.20199831467437104,0.0676462929206503,0.20199831467437104
22,0.6603406666813675,0.6603406666813675,0.25737329962682076,0.02321714221941149,0.25737329962682076
23,0.8064448213615005,0.8064448213615005,0.2865053569278922,0.027770544250585928,0.2865053569278922
24,0.9845185466899071,0.9845185466899071,0.41988684242205376,0.7517391466091294,0.41988684242205376
25,0.9224283616733011,0.9224283616733011,0.5873359817021789,0.5853353669878355,0.5873359817021789
26,0.7633001449633979,0.7633001449633979,0.7818707114481763,0.03198541720918122,0.7818707114481763
27,0.8854821476310512,0.8854821476310512,0.8166606476465632,0.004724526617313346,0.8166606476465632
28,0.9667820841337248,0.9667820841337248,0.8267726014204889,0.0031509244447751215,0.8267726014204889
29,0.9884725042342961,0.9884725042342961,0.8397736848441075,0.04375581265577919,0.8397736848441075
30,0.9496236930546802,0.9496236930546802,0.8473576501745517,0.1491015959227708,0.8473576501745517
31,0.8737741123097803,0.8737741123097803,0.8524136270615145,0.022528923775157184,0.8524136270615145
32,0.95223396275473,0.95223396275473,0.8559046587215602,0.0385737137755292,0.8559046587215602
33,0.9263910527256243,0.9263910527256243,0.8729986758155772,0.05006510174472678,0.8729986758155772
34,0.8310801737084075,0.8310801737084075,0.8797399783315277,0.005100256686879211,0.8797399783315277
35,0.7395902539270092,0.7395902539270092,0.8837125315998555,0.0018340091514452595,0.8837125315998555
36,0.928411467932258,0.928411467932258,0.9500421331407248,0.0018749302481306507,0.9500421331407248
37,0.785467626696819,0.785467626696819,0.963404357770555,0.001011867118038764,0.963404357770555
38,1.0,1.0,0.9796557120500783,0.000703098843048994,0.9796557120500783
39,0.9330138916813455,0.9330138916813455,0.9829059829059831,0.0008444626315985272,0.9829059829059831
40,1.0,1.0,0.9861562537618876,0.0027342732785238656,0.9861562537618876
41,0.9303160142835641,0.9303160142835641,0.9930179366799086,0.012190766712547901,0.9930179366799086
42,0.9383267369277661,0.9383267369277661,0.9990369567834356,0.008013094750939328,0.9990369567834356
43,0.8794675029993065,0.8794675029993065,0.999759239195859,0.0032439269372419193,0.999759239195859
44,0.9598083350088074,0.9598083350088074,0.9998796195979296,0.0014173579851940038,0.9998796195979296
45,1.0,1.0,0.9998796195979296,0.0009225847252706377,0.9998796195979296
46,1.0,1.0,0.0,0.0004947732599233661,0.0
47,1.0,1.0,0.0,0.0008481827312971992,0.0
48,0.9227330574566037,0.9227330574566037,0.9998796195979296,0.002611509988467692,0.9998796195979296
49,0.9001955065916365,0.9001955065916365,0.9998796195979296,0.004575722629366469,0.9998796195979296
50,0.9424171170957919,0.9424171170957919,1.0,0.004772887913396081,1.0
51,0.965690042080702,0.965690042080702,1.0,0.0016628845653063509,1.0
52,0.9622805126636655,0.9622805126636655,1.0,0.0014619991815780669,1.0
53,0.9483518323711272,0.9483518323711272,1.0,0.002373423607752689,1.0
54,0.9284537196725651,0.9284537196725651,1.0,0.0010974294111082182,1.0
55,0.0,0.0,0.0,0.00013392358915218934,0.0
