t,O,R,I,demand,S
0,0.7758183183622466,0.7758183183622466,0.0,4.202913109508376e-05,0.0
1,0.7773508167645017,0.7773508167645017,0.0,0.00228456485024803,0.0
2,0.0,0.0,0.0,0.00014373379735949234,0.0
3,0.0,0.0,0.0,4.239740387576357e-05,0.0
4,0.9162883149012444,0.9162883149012444,0.0,0.0,0.0
5,0.9811970569166165,0.9811970569166165,0.0,1.3810229275493019e-07,0.0
6,0.9565006639733619,0.9565006639733619,0.0,3.171749323604897e-05,0.0
7,0.8856528893945391,0.8856528893945391,0.0,8.889184243659006e-05,0.0
8,0.7253284780741485,0.7253284780741485,0.0,0.0,0.0
9,0.9933674060914136,0.9933674060914136,0.0,2.8387693510735654e-06,0.0
10,0.9879509156061506,0.9879509156061506,0.0,3.190162962638887e-05,0.0
11,0.9450748170818208,0.9450748170818208,0.0,7.302542346896809e-05,0.0
12,0.9493546537677271,0.9493546537677271,0.0,0.0001238163778043924,0.0
13,0.7689456911706847,0.7689456911706847,0.0,1.0142846167889873e-05,0.0
14,0.9343722236242199,0.9343722236242199,0.0,4.987027238372479e-06,0.0
15,0.9504424841482745,0.9504424841482745,0.0,5.232542425492355e-06,0.0
16,0.9692269845201257,0.9692269845201257,0.0,0.0002162528457550257,0.0
17,0.4853035205060723,0.4853035205060723,0.0,0.00020244261647953268,0.0
18,0.3238100958883916,0.3238100958883916,0.0,3.8039509304385774e-05,0.0
19,0.896270585009354,0.896270585009354,0.6968898024845831,6.64885816119014e-05,0.6968898024845831
20,0.9507527322595786,0.9507527322595786,0.8210072392528376,2.714477287594128e-05,0.8210072392528376
21,0.9787963910313654,0.9787963910313654,0.8386585038877468,2.9691992942309993e-05,0.8386585038877468
22,0.9941112883773024,0.9941112883773024,0.8700509428903387,3.28530009764784e-05,0.8700509428903387
23,0.9971258019089275,0.9971258019089275,0.9460184109393155,7.606367390957656e-05,0.9460184109393155
24,1.0,1.0,0.9616587720082224,0.00023073824179509837,0.9616587720082224
25,0.9932635918365721,0.9932635918365721,0.9672446152471177,0.0049577648970076296,0.9672446152471177
26,0.9293222305132103,0.9293222305132103,0.9732773259451247,0.018060634229009897,0.9732773259451247
27,0.8664711679469586,0.8664711679469586,0.9790866029135759,0.003875411194589656,0.9790866029135759
28,0.9965136525204709,0.9965136525204709,0.9838904280990257,0.05709935965557517,0.9838904280990257
29,0.9841704265133996,0.9841704265133996,0.9875770846366968,0.053184343792363246,0.9875770846366968
30,0.9836899315948314,0.9836899315948314,0.9910403074448118,0.03079891350813915,0.9910403074448118
31,0.9896761634672396,0.9896761634672396,0.9937215121994817,0.021369288958832514,0.9937215121994817
32,0.9920104361965286,0.9920104361965286,0.9961792832245956,0.033478619707357424,0.9961792832245956
33,0.9930491162912589,0.9930491162912589,0.9964027169541514,0.046296752801097414,0.9964027169541514
34,0.9824265616280358,0.9824265616280358,0.9972964518723746,0.02127541008915755,0.9972964518723746
35,1.0,1.0,0.9981901867905978,1.0,0.9981901867905978
36,0.9958014451601377,0.9958014451601377,1.0,1.0,1.0
37,0.3291815221415846,0.3291815221415846,1.0,0.016478534363209417,1.0
38,0.9691115162720861,0.9691115162720861,0.0,0.007836399776589785,0.0
39,0.9638438418623709,0.9638438418623709,0.0,0.0002657548453580707,0.0
40,0.9093998994122993,0.9093998994122993,0.0,0.0005666337071734786,0.0
41,0.9091563188906046,0.9091563188906046,0.0,0.0005635340779360902,0.0
42,0.9638452362116053,0.9638452362116053,0.0,0.0004188335645273133,0.0
43,0.8466819696099397,0.8466819696099397,0.0,0.00016426500488239196,0.0
44,0.944073852796484,0.944073852796484,0.0,0.00014532964607577155,0.0
45,0.9067643279828147,0.9067643279828147,0.0,0.0002067698216525205,0.0
46,0.8428710771364216,0.8428710771364216,0.0,4.408532078721272e-05,0.0
47,0.963031305065359,0.963031305065359,0.0,5.175767038470884e-05,0.0
48,0.9201694283238654,0.9201694283238654,0.0,0.00013538628099741656,0.0
49,0.9409539222949596,0.9409539222949596,0.0,0.000195875085224076,0.0
50,0.9390833282073799,0.9390833282073799,0.0,0.00037074327725020764,0.0
51,0.9256420988924379,0.9256420988924379,0.0,0.00015643920829294593,0.0
52,0.9441301226462957,0.9441301226462957,0.0,0.00016039814068525394,0.0
53,0.9500732740766814,0.9500732740766814,0.0,0.00011884469526521494,0.0
54,0.9777098786805932,0.9777098786805932,0.0,0.00021560836838883604,0.0
55,0.8549694238415104,0.8549694238415104,0.0,4.5159449730862176e-05,0.0
