t,O,R,I,demand,S
0,1.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0
2,1.0,1.0,0.0,0.00031361172907866765,0.0
3,0.0,0.0,0.0,0.0020776777051461732,0.0
4,0.9687604798861775,0.9687604798861775,0.0,0.01844428981643914,0.0
5,0.7087131237353645,0.7087131237353645,0.0,0.08834050393484719,0.0
6,0.729185186556656,0.729185186556656,0.0,0.15049442849162564,0.0
7,0.7671839619265062,0.7671839619265062,0.0,0.7135842880523734,0.0
8,0.6660912382455362,0.6660912382455362,0.0,0.45171849427168587,0.0
9,0.7535302346248577,0.7535302346248577,0.0,0.3951115771729864,0.0
10,0.7385409258417511,0.7385409258417511,0.0,0.31502298185952166,0.0
11,0.7001309768560845,0.7001309768560845,0.0,0.2642766839479797,0.0
12,0.7835594047359802,0.7835594047359802,0.0,0.28632750864882356,0.0
13,0.8024218389553087,0.8024218389553087,0.0,0.41234062153924567,0.0
14,0.811069138161764,0.811069138161764,0.0,0.7984554622342878,0.0
15,0.7323643731834064,0.7323643731834064,0.0,1.0,0.0
16,0.49532006300946,0.49532006300946,0.0,0.39681684094985165,0.0
17,0.20477656605519126,0.20477656605519126,0.0,0.0917510314885777,0.0
18,0.5222497745737771,0.5222497745737771,0.0,0.050275880317923904,0.0
19,0.8567358137900446,0.8567358137900446,0.0,0.5219871223183749,0.0
20,0.6432160685319827,0.6432160685319827,0.0,0.7010790203553615,0.0
21,0.2401177474263706,0.2401177474263706,0.0,0.4726716779207544,0.0
22,0.0,0.0,0.0,0.1218577574801298,0.0
23,0.8656193253190605,0.8656193253190605,0.0,0.4816488136656312,0.0
24,0.9060433864015147,0.9060433864015147,0.0,1.0,0.0
25,0.09585457824353598,0.09585457824353598,0.0,0.07587443770397015,0.0
26,0.1627443410409032,0.1627443410409032,0.5596363516584867,0.019326322804472894,0.5596363516584867
27,0.5811984716576823,0.5811984716576823,0.5685299252281037,0.01579819085233788,0.5685299252281037
28,0.976520073794514,0.976520073794514,0.5685299252281037,0.03557533051736136,0.5685299252281037
29,0.9816600372225743,0.9816600372225743,0.6913929971342929,0.29371698501523963,0.6913929971342929
30,0.86527009166846,0.86527009166846,0.9799400507263084,0.09755284847653305,0.9799400507263084
31,0.9119157940042014,0.9119157940042014,0.0,0.01838548761723689,0.0
32,0.9527757623610156,0.9527757623610156,0.0,0.007311073434146439,0.0
33,1.0,1.0,0.0,0.00850671815125886,0.0
34,1.0,1.0,0.0,0.010251183394258949,0.0
35,1.0,1.0,0.0,0.05162833089957566,0.0
36,1.0,1.0,0.9967390230244738,0.04645373736977764,0.9967390230244738
37,1.0,1.0,0.0,0.009663161402236447,0.0
38,0.9693685059745215,0.9693685059745215,1.0,0.009349549673157778,1.0
39,0.9490353977884679,0.9490353977884679,0.0,0.007742289561629607,0.0
40,1.0,1.0,1.0,0.0011564432509775869,1.0
41,1.0,1.0,0.0,0.0005880219920225018,0.0
42,1.0,1.0,0.0,0.000509619059752835,0.0
43,1.0,1.0,0.0,0.0008820329880337527,0.0
44,1.0,1.0,0.0,0.0013524505816517542,0.0
45,1.0,1.0,0.0,0.00033321246214608436,0.0
46,1.0,1.0,0.0,0.0005292197928202517,0.0
47,1.0,1.0,0.0,0.0002548095298764175,0.0
48,1.0,1.0,0.0,0.0,0.0
49,1.0,1.0,0.0,0.0007840293226966691,0.0
50,1.0,1.0,0.0,1.960073306741673e-05,0.0
51,1.0,1.0,0.0,0.00017640659760675053,0.0
52,1.0,1.0,0.0,7.840293226966691e-05,0.0
53,1.0,1.0,0.0,0.00015680586453933383,0.0
54,1.0,1.0,0.0,0.0002744102629438342,0.0
55,1.0,1.0,0.0,0.0,0.0
