t,O,R,I,demand,S
0,1.0,1.0,0.0,7.285993786844512e-07,0.0
1,0.9044265122954048,0.9044265122954048,0.0,3.1329773283431406e-05,0.0
2,0.6673634450446935,0.6673634450446935,0.0,0.00037911454337547613,0.0
3,0.7360284006741163,0.7360284006741163,0.0,0.002790292753901887,0.0
4,0.0,0.0,0.0,0.0008910770401310839,0.0
5,0.0,0.0,0.0,0.00037377148126512347,0.0
6,0.9639180039554698,0.9639180039554698,0.0,0.0026695881234998294,0.0
7,0.9357899620578861,0.9357899620578861,0.0,0.009200267221108126,0.0
8,0.7264100648385572,0.7264100648385572,0.0,0.0035035915456339646,0.0
9,0.8530626667976713,0.8530626667976713,0.0,0.003605109725730665,0.0
10,0.9240007879082784,0.9240007879082784,0.0,0.011686491167639037,0.0
11,0.8211455982694569,0.8211455982694569,0.0,0.017646434085277846,0.0
12,0.8637310768653209,0.8637310768653209,0.0,0.04182306153524487,0.0
13,0.28592360133417005,0.28592360133417005,0.0,0.010505188708331979,0.0
14,0.5216045964219383,0.5216045964219383,0.0011990551445460978,0.008704576777143138,0.0011990551445460978
15,0.8843525602438321,0.8843525602438321,0.01007206321418722,0.023861386785456216,0.01007206321418722
16,0.8258915808611559,0.8258915808611559,0.03944891425556661,0.04313891201314899,0.03944891425556661
17,0.5103126106378804,0.5103126106378804,0.17734025587836783,0.01245152051525771,0.17734025587836783
18,0.9108989919493545,0.9108989919493545,0.40000479622057816,0.018139452998187658,0.40000479622057816
19,0.9871604007348213,0.9871604007348213,0.5941318241225914,0.14181434020068204,0.5941318241225914
20,0.9171783163125803,0.9171783163125803,0.7587620954687706,0.05836348176367972,0.7587620954687706
21,0.6634022013695147,0.6634022013695147,0.9079245554503051,0.006846162628578665,0.9079245554503051
22,0.5938674903288366,0.5938674903288366,0.9562464777755129,0.0010392255804635888,0.9562464777755129
23,0.9133921477724821,0.9133921477724821,0.964519958272881,0.0011283575711226535,0.964519958272881
24,0.9975672769945139,0.9975672769945139,0.96787731267761,0.22777206623327798,0.96787731267761
25,0.9791557616043781,0.9791557616043781,0.9712346670823391,0.5549454885017182,0.9712346670823391
26,0.9559565424574221,0.9559565424574221,0.9744721159726135,0.3456230157354879,0.9744721159726135
27,0.9834290244784307,0.9834290244784307,0.9828655019844362,0.31142596103047365,0.9828655019844362
28,0.9886907585065604,0.9886907585065604,0.987541817048166,0.27968550056392383,0.987541817048166
29,0.9807967981543149,0.9807967981543149,0.9904195493950766,0.10729160157339579,0.9904195493950766
30,0.9966632677891224,0.9966632677891224,0.9919783210829867,0.8013679987641013,0.9919783210829867
31,0.9867021823551881,0.9867021823551881,0.9937769037998057,1.0,0.9937769037998057
32,0.9744831127652704,0.9744831127652704,0.9953356754877157,0.6905638195860677,0.9953356754877157
33,0.9804179254778375,0.9804179254778375,0.9959352030599887,0.30344634063512155,0.9959352030599887
34,0.9857483711288878,0.9857483711288878,0.9965347306322617,0.5336519287932056,0.9965347306322617
35,0.9789571843872392,0.9789571843872392,0.9978536912912624,0.921884164793539,0.9978536912912624
36,0.9923973341559773,0.9923973341559773,0.998932840921354,1.0,0.998932840921354
37,0.7674251315091729,0.7674251315091729,0.999532368493627,0.18286265772992577,0.999532368493627
38,0.9138597890046322,0.9138597890046322,0.9998920850369909,0.05899080582872703,0.9998920850369909
39,0.9720388781777732,0.9720388781777732,1.0,0.07250923870083834,1.0
40,0.9613335334394333,0.9613335334394333,1.0,0.021749905786028676,1.0
41,1.0,1.0,0.0,0.0,0.0
42,1.0,1.0,0.0,0.0,0.0
43,1.0,1.0,0.0,0.0,0.0
44,1.0,1.0,0.0,0.0,0.0
45,1.0,1.0,0.0,0.0,0.0
46,1.0,1.0,0.0,0.0,0.0
47,1.0,1.0,0.0,0.0,0.0
48,1.0,1.0,0.0,0.0,0.0
49,1.0,1.0,0.0,0.0,0.0
50,1.0,1.0,0.0,0.0,0.0
51,1.0,1.0,0.0,0.0,0.0
52,1.0,1.0,0.0,0.0,0.0
53,1.0,1.0,0.0,0.0,0.0
54,1.0,1.0,0.0,0.0,0.0
55,1.0,1.0,0.0,0.0,0.0
