t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
42,0.99,0.896441670379802,0.01,8.874772536760041,0.0,0.0,0.0,0.0,1.0,29.234796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,42
43,0.99,0.8732617331428403,0.01,8.645291158114118,0.0,0.0,0.0,0.0,1.0,29.114796478591312,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,43
44,0.99,0.8605479513450682,0.01,8.519424718316175,0.0,0.0,0.0,0.0,1.0,28.99479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,44
45,0.99,0.841114988224865,0.01,8.327038383426162,0.0,0.0,0.0,0.0,1.0,28.874796478591314,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,45
46,0.99,0.8325998313798537,0.01,8.242738330660552,0.0,0.0,0.0,0.0,1.0,28.754796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,46
47,0.99,0.8230752081424618,0.01,8.148444560610372,0.0,0.0,0.0,0.0,1.0,28.634796478591312,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,47
48,0.99,0.8065239662864508,0.01,7.984587266235863,0.0,0.0,0.0,0.0,1.0,28.514796478591315,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,48
49,0.99,0.7946357038672627,0.01,7.866893468285901,0.0,0.0,0.0,0.0,1.0,28.394796478591314,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,49
50,0.99,0.7897640572228802,0.01,7.818664166506514,0.0,0.0,0.0,0.0,1.0,28.274796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,50
51,0.99,0.7847811357500512,0.01,7.769333243925506,0.0,0.0,0.0,0.0,1.0,28.15479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,51
52,0.99,0.7823480561929215,0.01,7.745245756309922,0.0,0.0,0.0,0.0,1.0,28.03479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,52
53,0.99,0.7794078353005635,0.01,7.7161375694755785,0.0,0.0,0.0,0.0,1.0,27.914796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,53
54,0.99,0.7768404193611307,0.01,7.690720151675193,0.0,0.0,0.0,0.0,1.0,27.794796478591312,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,54
55,0.99,0.7781391814403673,0.01,7.703577896259637,0.0,0.0,0.0,0.0,1.0,27.67479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,55
56,0.99,0.780643492318115,0.01,7.72837057394934,0.0,0.0,0.0,0.0,1.0,27.554796478591314,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,56
57,0.99,0.7815213629699033,0.01,7.7370614934020425,0.0,0.0,0.0,0.0,1.0,27.434796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,57
58,0.99,0.7847385054151518,0.01,7.768911203610003,0.0,0.0,0.0,0.0,1.0,27.31479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,58
59,0.99,0.7875909026996958,0.01,7.7971499367269885,0.0,0.0,0.0,0.0,1.0,27.19479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,59
60,0.99,0.7906464837202969,0.3590633713145327,281.05327004296464,0.0,0.0,0.0,0.0,1.0,27.07479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,60
61,0.99,0.793581337609395,0.3401431625971765,267.23195329303167,0.0,0.0,0.0,0.0,1.0,26.954796478591312,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,61
62,0.99,0.7964602956301204,0.3199007217685738,252.24034119776633,0.0,0.0,0.0,0.0,1.0,26.83479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,62
63,0.99,0.7992167535240042,0.3086895523176413,244.2427632315827,0.0,0.0,0.0,0.0,1.0,26.71479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,63
64,0.99,0.8019488111688934,0.2962179044131225,235.17608032813405,0.0,0.0,0.0,0.0,1.0,26.594796478591313,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,64
65,0.99,0.8042328087428382,0.2879640401053006,229.27422750291296,0.0,0.0,0.0,0.0,1.0,26.474796478591312,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,65
66,0.99,0.8068092536326377,0.2702777155577315,215.88193634304105,0.0,0.0,0.0,0.0,1.0,26.35479647859131,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,66
67,0.99,0.809292594416559,0.2375188736531968,190.30004282687756,0.0,0.0,0.0,0.0,1.0,26.234796478591313,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,67
68,0.99,0.8118250010689084,0.2273898594066726,182.75476512732212,0.0,0.0,0.0,0.0,1.0,26.114796478591312,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,68
69,0.99,0.8136025532820705,0.2052262954618817,165.3029116085235,0.0,0.0,0.0,0.0,1.0,25.99479647859131,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,69
70,0.99,0.8154559349403206,0.1858238526608712,150.01585187072527,0.0,0.0,0.0,0.0,1.0,25.874796478591314,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,70
71,0.99,0.8151896315348955,0.1742927904033811,140.6608588322398,0.0,0.0,0.0,0.0,1.0,25.754796478591317,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,71
72,0.99,0.8151166750459752,0.1585458899783642,127.94106469455552,0.0,0.0,0.0,0.0,1.0,25.634796478591316,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,72
73,0.99,0.812071980839033,0.1504029702093522,120.91665756256288,0.0,0.0,0.0,0.0,1.0,25.514796478591315,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,73
74,0.99,0.8068511940276037,0.1539440828289299,122.96786737356636,0.0,0.0,0.0,0.0,1.0,25.394796478591317,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,74
75,0.99,0.7983535398457745,0.1562976140414513,123.53294590504684,0.0023998647254761,0.0,0.0,0.0,1.0,25.27479647859132,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,75
76,0.9725866354673294,0.787423646308254,0.1563356117686034,119.72770766660044,0.0274133645326706,0.0,0.0,0.0,1.0,25.15479647859132,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,76
77,0.99,0.779489867589095,0.155486295181764,119.98799172672062,0.0059028044863149,0.0,0.0,0.0,1.0,25.034796478591318,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,77
78,0.99,0.771491327727242,0.1637958395850354,125.10339906008075,0.008911681052558,0.0,0.0,0.0,1.0,24.91479647859132,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,78
79,0.99,0.7673403655621412,0.1560217454177793,118.52456533287688,0.0,0.0,0.0,0.0,1.0,24.794796478591323,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,79
80,0.99,0.7660844651435172,0.1410455902825401,106.9723072365269,0.0,0.0,0.0,0.0,1.0,24.674796478591322,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,80
81,0.99,0.7665161431512747,0.1347783669020807,102.27669603823021,0.0,0.0,0.0,0.0,1.0,24.55479647859132,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,81
82,0.99,0.7652197086667724,0.1394894413347972,105.67266896370131,0.0,0.0,0.0,0.0,1.0,24.434796478591323,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,82
83,0.99,0.7633710811965516,0.1394636406303861,105.39788503426892,0.0,0.0,0.0,0.0,1.0,24.314796478591326,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,83
84,0.99,0.7595811875782863,0.1505234092962022,113.1914024916263,0.0,0.0,0.0,0.0,1.0,24.194796478591325,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,84
85,0.99,0.7574410056798151,0.1614632513468466,121.07589860568336,0.0,0.0,0.0,0.0,1.0,24.074796478591324,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,85
86,0.9698310203945364,0.7487282311006118,0.1758928558114377,127.72281446195416,0.0301689796054634,0.0,0.0,0.0,1.0,23.954796478591327,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,86
87,0.9332805698098012,0.7372780188515362,0.2120696288380248,145.92240761854993,0.0667194301901986,0.0,0.0,0.0,1.0,23.83479647859133,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,87
88,0.9283471269916412,0.7250049970359619,0.262608543917841,176.7503365072777,0.0716528730083587,0.0,0.0,0.0,1.0,23.714796478591328,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,88
89,0.9273267555459922,0.7135355884135823,0.322847597056941,213.62200534373227,0.0726732444540078,0.0,0.0,0.0,1.0,23.594796478591327,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,89
90,0.8835486035922931,0.6964572720096937,0.3672372673367124,225.98086637269145,0.1164513964077068,0.0,0.0,0.0,1.0,23.47479647859133,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,90
91,0.8915525846018573,0.6817782362318019,0.4105730372441201,249.5631865581592,0.1084474153981426,0.0,0.0,0.0,1.0,23.354796478591332,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,91
92,0.8511343638783764,0.6626165568284801,0.4337213650005048,244.60831979580502,0.1488656361216236,0.0,0.0,0.0,1.0,23.23479647859133,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,92
93,0.833530503365868,0.6420617309167369,0.4429982654817692,237.08294245294053,0.166469496634132,0.0,0.0,0.0,1.0,23.11479647859133,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,93
94,0.8677578250156717,0.6271572853562117,0.4599147552474513,250.29510331243276,0.1322421749843283,0.0,0.0,0.0,1.0,22.994796478591333,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,94
95,0.8478294124238768,0.6106067143400717,0.4777526980620469,247.32795279768223,0.1521705875761231,0.0,0.0,0.0,1.0,22.874796478591335,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,95
96,0.8180894378593475,0.5913028617753355,0.5076005227718594,245.5459793381822,0.1819105621406525,0.0,0.0,0.0,1.0,22.754796478591334,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,96
97,0.803321663745943,0.5712758768823358,0.5354634210527713,245.73395640924974,0.1966783362540569,0.0,0.0,0.0,1.0,22.634796478591333,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,97
98,0.7776026513808628,0.5493613430425905,0.5631386885323135,240.56430882180595,0.2223973486191371,0.0,0.0,0.0,1.0,22.514796478591336,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,98
99,0.7411125117664641,0.523520997624778,0.6146502224481285,238.47688685065998,0.2588874882335359,0.0,0.0,0.0,1.0,22.39479647859134,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,99
100,0.7626755833337232,0.5021963037490864,0.6662195108018459,255.1706394937528,0.2373244166662768,0.0,0.0,0.0,1.0,22.274796478591337,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,100
101,0.6582525258215106,0.4675910455218395,0.7112531012025739,218.9187163659136,0.3417474741784894,0.0,0.0,0.0,1.0,22.154796478591336,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,101
102,0.6498521252220892,0.4341650741960258,0.7583436748082685,213.96143236640629,0.3501478747779108,0.0,0.0,0.0,1.0,22.03479647859134,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,102
103,0.6106040043659673,0.3971920747819015,0.806180783529894,195.52066441964624,0.3893959956340326,0.0,0.0,0.0,1.0,21.91479647859134,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,103
104,0.6821367079475213,0.3724644791075808,0.8580137132360754,217.99699725891963,0.3178632920524786,0.0,0.0,0.0,1.0,21.79479647859134,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,104
105,0.634774389402657,0.3433310001695704,0.9008276541323396,196.32433045559128,0.365225610597343,0.0,0.0,0.0,1.0,21.67479647859134,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,105
106,0.6006622094135443,0.3113564700015409,0.9450652520308596,176.74616504014435,0.3993377905864557,0.0,0.0,0.0,1.0,21.554796478591342,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,106
107,0.6264634712144361,0.2845986583812,0.9653962169669632,172.12113199822508,0.3735365287855639,0.0,0.0,0.0,1.0,21.434796478591345,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,107
108,0.5941421538571838,0.2554479202598728,0.9819425438954056,149.0317544961927,0.4058578461428161,0.0,0.0,0.0,1.0,21.314796478591344,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,108
109,0.5699659262378651,0.2261110142390892,0.99,127.58681792673194,0.4300340737621348,0.0,0.0,0.0,1.0,21.194796478591343,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,109
110,0.5230224973114538,0.1935138664932898,0.99,100.19998466053853,0.4769775026885462,0.0,0.0,0.0,1.0,21.074796478591345,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,110
111,0.4891889695200403,0.1593923727387344,0.99,77.1932606637215,0.5108110304799597,0.0,0.0,0.0,1.0,20.954796478591348,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,111
112,0.513647058080335,0.1323515312420964,0.99,67.30215490838104,0.4863529419196651,0.0,0.0,0.0,1.0,20.834796478591347,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,112
113,0.5101449992856579,0.1088839024528879,0.99,54.99111255565766,0.489855000714342,0.0,0.0,0.0,1.0,20.714796478591346,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,113
114,0.5871177541921765,0.0944169398948568,0.99,54.87952309167838,0.4128822458078235,0.0,0.0,0.0,1.0,20.59479647859135,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,114
115,0.5851493278017178,0.0815054651583753,0.99,47.215939468093744,0.4148506721982822,0.0,0.0,0.0,1.0,20.47479647859135,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,115
116,0.6078337297988412,0.0746840544725171,0.99,44.9415325126646,0.3921662702011587,0.0,0.0,0.0,1.0,20.35479647859135,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,116
117,0.557797956639363,0.0672992118902024,0.99,37.163969247036476,0.4422020433606369,0.0,0.0,0.0,1.0,20.23479647859135,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,117
118,0.4951996410383412,0.056077963165587,0.99,27.4920893574624,0.5048003589616588,0.0,0.0,0.0,1.0,20.11479647859135,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,118
119,0.4647845323467485,0.0414423004660569,0.99,19.0691228390748,0.5352154676532515,0.0,0.0,0.0,1.0,19.994796478591354,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,119
120,0.5487903093833524,0.0401266900624187,0.99,21.800927267345802,0.4512096906166477,0.0,0.0,0.0,1.0,19.874796478591353,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,120
121,0.523898338593294,0.0349114444366449,0.99,18.107147260867855,0.4761016614067059,0.0,0.0,0.0,1.0,19.754796478591352,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,121
122,0.5736229475549675,0.0364545712101923,0.99,20.702066803548533,0.4263770524450325,0.0,0.0,0.0,1.0,19.634796478591355,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,122
123,0.5525446649409419,0.0419116342794616,0.99,22.926469420871683,0.4474553350590581,0.0,0.0,0.0,1.0,19.514796478591357,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,123
124,0.5442979257556084,0.0472229975461107,0.99,25.44634581618714,0.4557020742443916,0.0,0.0,0.0,1.0,19.394796478591356,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,124
125,0.5933637685697359,0.0543127628220833,0.99,31.904953373250137,0.4066362314302641,0.0,0.0,0.0,1.0,19.274796478591355,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,125
126,0.652946204807318,0.0668426230831238,0.986897699886202,43.07279192835426,0.3470537951926819,0.0,0.0,0.0,1.0,19.154796478591358,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,126
127,0.6134744627218081,0.0769420456406243,0.9785906105712192,46.19141453611216,0.386525537278192,0.0,0.0,0.0,1.0,19.03479647859136,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,127
128,0.5152084974197805,0.0824509048831347,0.9739738785089904,41.373832613088574,0.4847915025802195,0.0,0.0,0.0,1.0,18.91479647859136,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,128
129,0.516500106766697,0.0898729310702858,0.9743045689852392,45.22661255541753,0.483499893233303,0.0,0.0,0.0,1.0,18.79479647859136,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,129
130,0.5005693980602259,0.093599792581613,0.9724826365175606,45.56391552121008,0.499430601939774,0.0,0.0,0.0,1.0,18.67479647859136,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,130
131,0.5247502354701525,0.0986248086639056,0.97257893013106,50.33425820339906,0.4752497645298474,0.0,0.0,0.0,1.0,18.554796478591363,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,131
132,0.5361725926157066,0.1089137100142275,0.9685075681107445,56.557497013756574,0.4638274073842934,0.0,0.0,0.0,1.0,18.434796478591363,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,132
133,0.6119593993730947,0.1183065195851661,0.9667997664067582,69.99513003803922,0.3880406006269052,0.0,0.0,0.0,1.0,18.31479647859136,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,133
134,0.6071745671771275,0.1309265176974228,0.9595061109470938,76.27617981176353,0.3928254328228725,0.0,0.0,0.0,1.0,18.19479647859136,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,134
135,0.5974626086420162,0.1422155682126704,0.9544863951931064,81.10126235501657,0.4025373913579838,0.0,0.0,0.0,1.0,18.07479647859136,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,135
136,0.6106237674146043,0.154071819767797,0.9491723349300012,89.29805262761805,0.3893762325853956,0.0,0.0,0.0,1.0,17.95479647859136,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,136
137,0.6047257272991984,0.1669665276606123,0.9427405342523568,95.18752646099173,0.3952742727008017,0.0,0.0,0.0,1.0,17.834796478591358,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,137
138,0.6201252289891921,0.1811548724879249,0.9376919732364088,105.33910363519249,0.3798747710108079,0.0,0.0,0.0,1.0,17.714796478591357,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,138
139,0.5577585494559567,0.1939942575727414,0.932182400856362,100.86395884789249,0.4422414505440432,0.0,0.0,0.0,1.0,17.594796478591356,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,139
140,0.5602730064778866,0.2061294685619236,0.9255675917598742,106.89266927248775,0.4397269935221134,0.0,0.0,0.0,1.0,17.474796478591355,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,140
141,0.5472025694765346,0.2207755886660207,0.9166884784668368,110.74419034052848,0.4527974305234655,0.0,0.0,0.0,1.0,17.354796478591354,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,141
142,0.5021187141780901,0.237753716810441,0.9102260528659224,108.66332374872275,0.49788128582191,0.0,0.0,0.0,1.0,17.234796478591353,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,142
143,0.4924072719011197,0.254535562001124,0.9049815623854814,113.42601044514974,0.5075927280988802,0.0,0.0,0.0,1.0,17.11479647859135,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,143
144,0.4728796326364141,0.2665722038157956,0.9021946659805228,113.72756128695146,0.5271203673635859,0.0,0.0,0.0,1.0,16.99479647859135,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,144
145,0.5556679264801296,0.2855654063925309,0.8986310619974834,142.59436107137802,0.4443320735198703,0.0,0.0,0.0,1.0,16.87479647859135,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,145
146,0.5661074335380136,0.3015332658221922,0.899931393508407,153.61848977341248,0.4338925664619864,0.0,0.0,0.0,1.0,16.75479647859135,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,146
147,0.4772617782030892,0.3142288116890135,0.8982174585430043,134.70513461107936,0.5227382217969108,0.0,0.0,0.0,1.0,16.634796478591348,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,147
148,0.4583521215278209,0.3227465322018985,0.8947677140807563,132.36438176880893,0.5416478784721791,0.0,0.0,0.0,1.0,16.514796478591347,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,148
149,0.4103768659926056,0.3263914757053581,0.8918816088188413,119.46175398044413,0.5896231340073944,0.0,0.0,0.0,1.0,16.394796478591346,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,149
150,0.3913528685007639,0.3285096735846093,0.8818032803519044,113.36745421518184,0.6086471314992361,0.0,0.0,0.0,1.0,16.274796478591345,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,150
151,0.3040019443570187,0.3211995493689911,0.8630202824086479,84.26986362413214,0.6959980556429812,0.0,0.0,0.0,1.0,16.154796478591344,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,151
152,0.3373584465050883,0.3212204470942527,0.8336937294273572,90.34441401961779,0.6626415534949117,0.0,0.0,0.0,1.0,16.034796478591343,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,152
153,0.3734121382640886,0.3259050918782531,0.8042135682837555,97.87031205419886,0.6265878617359114,0.0,0.0,0.0,1.0,15.914796478591342,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,153
154,0.3422597104702923,0.3340106661255246,0.7803250217201437,89.20550318907061,0.6577402895297076,0.0,0.0,0.0,1.0,15.79479647859134,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,154
