date,excess_cum_per100k,excess_cum_low,excess_cum_high,covid_deaths_per100k,Code,Entity,excess_daily_per100k,excess_daily_rz,excess_cum_rz
2020-01-01,0.0,0.0,0.0,,CAN,Canada,0.0,0.0,-0.9301615257527756
2020-01-04,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-05,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-06,0.0,0.0,0.0,0.0,CAN,Canada,0.0,0.0,-0.9301615257527756
2020-01-07,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-08,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-09,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-10,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-11,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-12,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-13,0.0,0.0,0.0,0.0,CAN,Canada,0.0,0.0,-0.9301615257527756
2020-01-14,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-15,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-16,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-17,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-18,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-19,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-20,0.0,0.0,0.0,0.0,CAN,Canada,0.0,0.0,-0.9301615257527756
2020-01-21,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-22,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-23,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-24,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-25,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-26,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-27,-0.5176749,-0.5176749,-0.5176749,0.0,CAN,Canada,0.0,0.0,-0.9351537829104427
2020-01-28,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-29,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-30,,,,0.0,CAN,Canada,0.0,0.0,
2020-01-31,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-01,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-02,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-03,-0.9226621,-0.9226621,-0.9226621,0.0,CAN,Canada,0.0,0.0,-0.9390593233335222
2020-02-04,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-05,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-06,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-07,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-08,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-09,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-10,-1.6722139,-1.6722139,-1.6722139,0.0,CAN,Canada,0.0,0.0,-0.9462877119198577
2020-02-11,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-12,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-13,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-14,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-15,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-16,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-17,-2.434768,-2.434768,-2.434768,0.0,CAN,Canada,0.0,0.0,-0.9536414896746485
2020-02-18,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-19,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-20,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-21,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-22,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-23,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-24,-2.82892,-2.82892,-2.82892,0.0,CAN,Canada,0.0,0.0,-0.9574425396061959
2020-02-25,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-26,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-27,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-28,,,,0.0,CAN,Canada,0.0,0.0,
2020-02-29,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-01,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-02,-3.3487108,-3.3487108,-3.3487108,0.0,CAN,Canada,0.0,0.0,-0.9624552016877255
2020-03-03,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-04,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-05,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-06,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-07,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-08,,,,0.0,CAN,Canada,0.0,0.0,
2020-03-09,-3.8268938,-3.8268938,-3.8268938,0.0,CAN,Canada,0.0,0.0,-0.9670666141870079
2020-03-10,,,,0.0025759083,CAN,Canada,0.0,0.0,
2020-03-11,,,,0.0025759083,CAN,Canada,0.0,0.0,
