date,excess_cum_per100k,excess_cum_low,excess_cum_high,covid_deaths_per100k,Code,Entity,excess_daily_per100k,excess_daily_rz,excess_cum_rz
2020-01-01,0.0,0.0,0.0,,NLD,Netherlands,0.0,0.0,-1.2607897645147852
2020-01-04,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-05,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-06,0.0,0.0,0.0,0.0,NLD,Netherlands,0.0,0.0,-1.2607897645147852
2020-01-07,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-08,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-09,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-10,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-11,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-12,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-13,0.0,0.0,0.0,0.0,NLD,Netherlands,0.0,0.0,-1.2607897645147852
2020-01-14,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-15,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-16,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-17,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-18,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-19,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-20,0.0,0.0,0.0,0.0,NLD,Netherlands,0.0,0.0,-1.2607897645147852
2020-01-21,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-22,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-23,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-24,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-25,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-26,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-27,-0.94775677,-0.94775677,-0.94775677,0.0,NLD,Netherlands,0.0,0.0,-1.267060678346338
2020-01-28,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-29,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-30,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-01-31,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-01,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-02,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-03,-1.6544905,-1.6544905,-1.6544905,0.0,NLD,Netherlands,0.0,0.0,-1.2717368425932916
2020-02-04,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-05,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-06,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-07,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-08,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-09,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-10,-2.5585973,-2.5585973,-2.5585973,0.0,NLD,Netherlands,0.0,0.0,-1.277718942660296
2020-02-11,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-12,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-13,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-14,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-15,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-16,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-17,-4.8566523,-4.8566523,-4.8566523,0.0,NLD,Netherlands,0.0,0.0,-1.2929242203658504
2020-02-18,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-19,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-20,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-21,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-22,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-23,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-24,-6.3765607,-6.3765607,-6.3765607,0.0,NLD,Netherlands,0.0,0.0,-1.3029808244545276
2020-02-25,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-26,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-27,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-28,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-02-29,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-01,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-02,-8.006923,-8.006923,-8.006923,0.0,NLD,Netherlands,0.0,0.0,-1.3137682562314723
2020-03-03,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-04,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-05,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-06,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-07,,,,0.0,NLD,Netherlands,0.0,0.0,
2020-03-08,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-09,-8.164956,-8.164956,-8.164956,0.02234085,NLD,Netherlands,0.0,0.0,-1.314813895109411
2020-03-10,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-11,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-12,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-13,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-14,,,,0.02234085,NLD,Netherlands,0.0,0.0,
2020-03-15,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-16,-5.360114,-5.360114,-5.360114,0.2234085,NLD,Netherlands,0.0,0.0,-1.2962554178187446
2020-03-17,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-18,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-19,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-20,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-21,,,,0.2234085,NLD,Netherlands,0.0,0.0,
2020-03-22,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-23,2.3877876,2.3877876,2.3877876,1.8710463,NLD,Netherlands,0.0,0.0,-1.2449907633769188
2020-03-24,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-25,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-26,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-27,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-28,,,,1.8710463,NLD,Netherlands,0.0,0.0,
2020-03-29,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-03-30,14.4501915,14.4501915,14.4501915,6.3224607,NLD,Netherlands,0.0,0.0,-1.1651788349870136
2020-03-31,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-04-01,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-04-02,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-04-03,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-04-04,,,,6.3224607,NLD,Netherlands,0.0,0.0,
2020-04-05,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-06,26.300798,26.300798,26.300798,12.940938,NLD,Netherlands,0.0,0.0,-1.0867682822318578
2020-04-07,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-08,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-09,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-10,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-11,,,,12.940938,NLD,Netherlands,0.0,0.0,
2020-04-12,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-13,34.394863,34.394863,34.394863,18.74956,NLD,Netherlands,0.0,0.0,-1.0332132080096097
2020-04-14,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-15,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-16,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-17,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-18,,,,18.74956,NLD,Netherlands,0.0,0.0,
2020-04-19,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-20,40.430172,40.430172,40.430172,23.698057,NLD,Netherlands,0.0,0.0,-0.9932800691666176
2020-04-21,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-22,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-23,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-24,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-25,,,,23.698057,NLD,Netherlands,0.0,0.0,
2020-04-26,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-04-27,43.831688,43.831688,43.831688,27.635633,NLD,Netherlands,0.0,0.0,-0.9707736472577045
2020-04-28,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-04-29,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-04-30,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-05-01,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-05-02,,,,27.635633,NLD,Netherlands,0.0,0.0,
2020-05-03,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-04,44.69734,44.69734,44.69734,30.014933,NLD,Netherlands,0.0,0.0,-0.9650459866680459
2020-05-05,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-06,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-07,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-08,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-09,,,,30.014933,NLD,Netherlands,0.0,0.0,
2020-05-10,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-11,44.68506,44.68506,44.68506,31.66257,NLD,Netherlands,0.0,0.0,-0.9651272383396656
2020-05-12,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-13,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-14,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-15,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-16,,,,31.66257,NLD,Netherlands,0.0,0.0,
2020-05-17,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-18,44.655697,44.655697,44.655697,32.6344,NLD,Netherlands,0.0,0.0,-0.9653215211437186
2020-05-19,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-20,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-21,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-22,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-23,,,,32.6344,NLD,Netherlands,0.0,0.0,
2020-05-24,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-25,44.46692,44.46692,44.46692,33.304623,NLD,Netherlands,0.0,0.0,-0.9665705803304752
2020-05-26,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-27,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-28,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-29,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-30,,,,33.304623,NLD,Netherlands,0.0,0.0,
2020-05-31,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-01,44.36696,44.36696,44.36696,33.812878,NLD,Netherlands,0.0,0.0,-0.9672319742307286
2020-06-02,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-03,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-04,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-05,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-06,,,,33.812878,NLD,Netherlands,0.0,0.0,
2020-06-07,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-08,44.391113,44.391113,44.391113,34.12565,NLD,Netherlands,0.0,0.0,-0.9670721638378432
2020-06-09,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-10,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-11,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-12,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-13,,,,34.12565,NLD,Netherlands,0.0,0.0,
2020-06-14,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-15,44.534836,44.534836,44.534836,34.321133,NLD,Netherlands,0.0,0.0,-0.9661212083003667
2020-06-16,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-17,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-18,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-19,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-20,,,,34.321133,NLD,Netherlands,0.0,0.0,
2020-06-21,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-22,44.21169,44.21169,44.21169,34.460762,NLD,Netherlands,0.0,0.0,-0.968259331482553
2020-06-23,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-24,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-25,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-26,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-27,,,,34.460762,NLD,Netherlands,0.0,0.0,
2020-06-28,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-06-29,43.328312,43.328312,43.328312,34.527786,NLD,Netherlands,0.0,0.0,-0.9741042776692097
2020-06-30,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-07-01,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-07-02,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-07-03,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-07-04,,,,34.527786,NLD,Netherlands,0.0,0.0,
2020-07-05,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-06,42.93229,42.93229,42.93229,34.594807,NLD,Netherlands,0.0,0.0,-0.9767245911462629
2020-07-07,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-08,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-09,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-10,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-11,,,,34.594807,NLD,Netherlands,0.0,0.0,
2020-07-12,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-13,41.8838,41.8838,41.8838,34.62832,NLD,Netherlands,0.0,0.0,-0.9836620150205811
2020-07-14,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-15,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-16,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-17,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-18,,,,34.62832,NLD,Netherlands,0.0,0.0,
2020-07-19,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-20,41.48778,41.48778,41.48778,34.667416,NLD,Netherlands,0.0,0.0,-0.9862823152644629
2020-07-21,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-22,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-23,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-24,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-25,,,,34.667416,NLD,Netherlands,0.0,0.0,
2020-07-26,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-07-27,41.556347,41.556347,41.556347,34.706512,NLD,Netherlands,0.0,0.0,-0.9858286358371052
2020-07-28,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-07-29,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-07-30,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-07-31,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-08-01,,,,34.706512,NLD,Netherlands,0.0,0.0,
2020-08-02,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-03,41.327713,41.327713,41.327713,34.75678,NLD,Netherlands,0.0,0.0,-0.9873414122775871
2020-08-04,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-05,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-06,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-07,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-08,,,,34.75678,NLD,Netherlands,0.0,0.0,
2020-08-09,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-10,44.64383,44.64383,44.64383,34.784706,NLD,Netherlands,0.0,0.0,-0.9654000401654704
2020-08-11,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-12,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-13,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-14,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-15,,,,34.784706,NLD,Netherlands,0.0,0.0,
2020-08-16,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-17,45.78846,45.78846,45.78846,34.92992,NLD,Netherlands,0.0,0.0,-0.957826497748031
2020-08-18,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-19,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-20,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-21,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-22,,,,34.92992,NLD,Netherlands,0.0,0.0,
2020-08-23,,,,35.080723,NLD,Netherlands,0.0,0.0,
2020-08-24,46.23507,46.23507,46.23507,35.080723,NLD,Netherlands,0.0,0.0,-0.954871464436784
2020-08-25,,,,35.080723,NLD,Netherlands,0.0,0.0,
2020-08-26,,,,35.080723,NLD,Netherlands,0.0,0.0,
2020-08-27,,,,35.080723,NLD,Netherlands,0.0,0.0,
2020-08-28,,,,35.080723,NLD,Netherlands,0.0,0.0,
